M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3], rho_c[fm^-3]
0.23841724892012095 16.20908015294055 2780876.1263280716 3.453507347168396 0.169602847481901
0.24841826987710258 15.866158814366635 2281893.5722428835 3.635619704042954 0.17197937103793598
0.2587006473325835 15.5628210490246 1881454.2494687194 3.8249125613884813 0.17437670165313096
0.26927078133189497 15.293329838019044 1557816.2271888808 4.020501335624082 0.17676935920503004
0.2801286525659277 15.053568131181061 1295144.6562177646 4.222699068038931 0.17914892247066835
0.29126342664960253 14.839577872622133 1060243.0006389362 4.432879604895105 0.18155229094299236
0.3026871691788496 14.648154536125165 905303.0006133389 4.65139073099502 0.18398330988791606
0.31439231969119796 14.4766866877102 760720.4640799687 4.878599831122123 0.18644362810520101
0.3263831936094362 14.32287490853095 641346.7368057648 5.111849795483882 0.18887411831188575
0.3386573379740854 14.184683554285867 542260.4845147495 5.354280830494237 0.19132583543432574
0.35121513964554174 14.06041789508874 459784.28043564415 5.606414308740968 0.1938075441713954
0.364053023665364 13.948467718142004 390934.2781684854 5.868663057308704 0.19632481582357003
0.37718493623045574 13.84790292052472 333201.3783994962 6.13797855404922 0.19881872413304136
0.39059595800962543 13.757212624358308 284684.41333595937 6.4176743775594405 0.2013417867351369
0.40428603256489 13.675691502247734 243821.5904692075 6.708614283249499 0.2038994041702207
0.41826441793222396 13.602202048150392 209270.97703102426 7.010977448614599 0.20648446400842224
0.4325306919548666 13.536284089233064 179999.28168848544 7.321229301884395 0.2090448358226107
0.44707278788155114 13.476897690335138 155131.48945865443 7.644031362871433 0.21164965764644444
0.4619041903330278 13.423652271150875 133961.19938896672 7.97991778176532 0.21429893537276629
0.477016696604509 13.375977078887052 115890.7844859345 8.327077567610699 0.21695687902643015
0.4924137146850772 13.333279948493372 100428.31668142849 8.685229165001502 0.21961043719405257
0.5080893943127895 13.295309607929777 87196.53552762169 9.057990600045859 0.2223121892511271
0.5240442553347159 13.261420360564559 75819.81387018615 9.445967612416485 0.2250649106516974
0.5402841886588987 13.231380136382208 66036.27290411342 9.8439130706881 0.22779375201012536
0.5567987202810629 13.204893690578883 57605.231634325195 10.257667483516906 0.23056708701357934
0.5735929445777431 13.181620701891772 50321.60334976152 10.688357701202802 0.23339100590581577
0.5906653583545478 13.16133974161828 44022.46324903824 11.133203633569654 0.23622130690952614
0.6080004608781628 13.143552822210198 38563.99866504446 11.592632170443181 0.23906695304929798
0.6256118586876921 13.12827231849902 33827.49292495085 12.0709192061406 0.24197194961629384
0.6434876042441448 13.115321972022803 29713.921156031065 12.567984233627103 0.24492752186336572
0.6616391951664281 13.10438194374028 26131.845760825603 13.078328855498958 0.24785960248878333
0.6800395860092157 13.095187935882517 23009.503784568926 13.609647168935966 0.25085031905687927
0.6986963447987712 13.087720914836252 20284.89864104158 14.16284650125615 0.2539015306043937
0.7176253453546373 13.081896128952364 17903.381935109097 14.732196353851558 0.25695177532744085
0.736797266314398 13.07740754405959 15819.148679819193 15.322749075174334 0.2600476264354534
0.7562120611028872 13.074172279706783 13992.847793205943 15.937577903675244 0.26320930443329943
0.7758642591446391 13.072016505764468 12391.134128955067 16.57408889232736 0.26639920050965993
0.7957630400455494 13.07095562134312 10984.485137818478 17.2307783411667 0.2695996360715839
0.815893118914479 13.070708931084074 9746.64236990858 17.91454090853965 0.27287211883022416
0.836248133003969 13.071334425192257 8657.532766685601 18.626409280944763 0.2762181756380676
0.8568130252540466 13.072619873924243 7697.379206520285 19.357232791134496 0.279551415942088
0.8776051610694209 13.074561076274636 6850.85898167002 20.118069477535315 0.2829549236472572
0.8985886235930653 13.076860577131526 6102.733844451607 20.91022146643656 0.28643116556707604
0.9197853509885524 13.079758092744946 5441.424215843049 21.72881395053032 0.28993379656469703
0.9411597004142828 13.08285401347956 4856.172226884083 22.576101090807754 0.29347971112272225
0.9627355117412126 13.086420382469083 4337.772891287388 23.458238933575686 0.29710909631295135
0.9844669301425575 13.090039718756213 3878.3810575856946 24.3762834580236 0.30082058331115097
1.0063709646663952 13.09386723360242 3470.471239014251 25.320611571109676 0.3045223359800791
1.0284204822794074 13.097694827307 3108.2957217109697 26.303826886463533 0.3083108278838492
1.0506464538022184 13.101670208587704 2786.082538706233 27.32743325267505 0.3121878574440871
1.0729662725331417 13.105388754907631 2499.551407860746 28.388464752184802 0.3161253767624665
1.095425631639814 13.1090446583515 2244.2172966604385 29.485552183450626 0.32010694037661036
1.1180073256337038 13.112600920186837 2016.58107348279 30.627709049807585 0.32417740659445876
1.1406898176405442 13.11591352251622 1813.6174824612333 31.81679070626835 0.3283381259081667
1.1634582790172154 13.118899969818337 1632.2529626783894 33.04802917113454 0.3325553632301207
1.1863084613136388 13.12160905404336 1470.3183751234355 34.32424646622595 0.336841199599862
1.2092110412729604 13.123897310201867 1325.45370152647 35.65302595523007 0.3412328645255065
1.232181860096516 13.125859873237571 1195.8137108130923 37.036390388329124 0.3457289288155556
1.255191871667316 13.12731133162349 1079.6803206559566 38.47163358910589 0.35029244657618436
1.278205077847458 13.128150305558353 975.5747741542049 39.95897145914602 0.3549291533385314
1.3012353643064087 13.128519683752854 882.2165346089454 41.507852528708604 0.35968323788900575
1.324259144976385 13.128283770982184 798.4249007589768 43.120742531784785 0.36455683345269313
1.3472714761477895 13.127379901119054 723.057517764435 44.80023552393029 0.36955146880669765
1.370243507774305 13.125869102012276 655.4117961680425 46.53977701780122 0.37460687417467053
1.3931764002497014 13.123626544232287 594.4720292376932 48.3499736064485 0.379784676355094
1.4160103861286433 13.120580010398584 539.6686280026831 50.235751997762414 0.3850980940579822
1.4387626164592073 13.116720780622305 490.260042975418 52.200314553781325 0.39054989555371694
1.4614270158042277 13.11210417727381 445.7313964439402 54.24705407008682 0.396141380580021
1.4839655414021629 13.106625242826784 405.5591896693485 56.3758680768834 0.4018493788353845
1.5063471979125291 13.100198519515944 369.28427352614773 58.58875722989282 0.407684782879236
1.5285982851483284 13.092889556746968 336.48606205748774 60.89571903729863 0.41368126872695604
1.5506616623786937 13.084665461401661 306.88563961644115 63.30102034568797 0.4198418375714742
1.5725278462919887 13.075362670117562 280.06334248230695 65.80919170256087 0.42616716157342216
1.5941814145232036 13.065057020021099 255.79823668503124 68.42511646258137 0.4326635045216491
1.6156025553554634 13.053739974495693 233.83129607356634 71.15387255963087 0.4393454355766098
1.6367819617842612 13.041418190109736 213.91658500223463 74.0009196734773 0.4462199461182059
1.657674157685854 13.027805106741638 195.83627673371805 76.97100787722417 0.4532856052494954
1.6782870565600285 13.013158374342943 179.42398722689344 80.06798757377787 0.46053526275060996
1.698576348936691 12.997248886803769 164.5298345037788 83.3026680428105 0.4680073011871965
1.7185333874916826 12.98020369634607 150.9819442322219 86.68214876267031 0.4757118672781046
1.7381513019491568 12.962000819753305 138.6697787935063 90.213982960257 0.48365353722274773
1.7573930496292423 12.942535821886201 127.4656905416407 93.90625793059158 0.49184015477204046
1.776248272733553 12.921807789666811 117.26225612862265 97.7676720754346 0.5002913764550387
1.7946752506861035 12.899745912202677 107.96559912998195 101.8075089148272 0.5090228767827257
1.8126813943246356 12.87652448842218 99.50199414276318 106.0356935575465 0.518041603538561
1.8302274992563543 12.851812863654297 91.76498811808034 110.46288611166692 0.5273606844182264
1.8473175067228578 12.825920422202834 84.71054498204734 115.10055212728615 0.537004193548789
1.8638867368832581 12.798371628883869 78.25177492134505 119.96099640448449 0.5469915990260443
1.879953157441873 12.769626010340033 72.36519861615005 125.05258217845716 0.557313198772606
1.8955085418609143 12.739556520146888 66.97785613902835 130.39152993574533 0.5680012196790101
1.9105019210214145 12.708052575780794 62.04584792910692 135.99456387802647 0.5790899951587538
1.9249155460340535 12.67498796620018 57.53032832911862 141.87808143147168 0.5905975671077694
1.9387392092599445 12.640445564856527 53.38959056748065 148.0597593592663 0.6025431918613247
1.951946897405108 12.604590845687902 49.60324301924367 154.55863803255153 0.6149623754246407
1.9645499190374862 12.567220137401184 46.12139188660949 161.39220697126507 0.6278761272270856
1.976501911875235 12.528413231648944 42.92558772041163 168.5729607227763 0.6412682873285552
1.987761722456563 12.487962514566735 39.99648529033304 176.13590255921557 0.6552224108555136
1.9983746376616256 12.44615148365599 37.3014620774915 184.10691252146697 0.6697780138371447
2.008282259414057 12.40283794805199 34.826742402003454 192.50503419914048 0.6849287445682132
2.0174645594559055 12.357947917848417 32.54981252986373 201.35624735884818 0.7007145630304411
2.025927705018753 12.311585713605654 30.452962045374555 210.70460136660608 0.7172221549237325
2.0336346323041345 12.263697550081051 28.52457892551051 220.57140796096255 0.7344356728347203
2.0405834066125 12.214216775665296 26.74429738208761 230.9963651478774 0.7524275974909297
2.046781872589062 12.163384137112548 25.108129186114823 242.02693672404234 0.7712737081792549
2.052194415348563 12.111072134193964 23.59887931286891 253.68843998071245 0.7909526919361215
2.0567910042968496 12.057135117117918 22.206726622600183 266.04909309271375 0.8116117171810787
2.0605720151560107 12.001721869733101 20.920672353235272 279.13670855041903 0.8332282339035547
2.0635543095883198 11.9449153788201 19.73662573342002 293.026320960311 0.8559312680798301
2.06569329559467 11.886586717172266 18.643031735275972 307.7655835934485 0.8797629258657595
2.0664761659677584 11.83089203172477 17.726198790172116 324.8165687428596 1.9301216752196264
