M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3], rho_c[fm^-3]
0.24162668629717493 15.618656898711224 2160425.4255784233 3.5677272577965504 0.1711233750220791
0.25364519594555535 15.277237898638397 1723154.399472764 3.784849598833977 0.17388854689929403
0.266042878848016 14.981223778282295 1382904.1163380682 4.011464537626936 0.1766674230821599
0.2788197572454513 14.723436315014032 1116345.7525638028 4.247827234286187 0.1794586626975996
0.2919768528986007 14.498290757249832 905772.4029714344 4.494563283816491 0.1822688394535619
0.3055136063522988 14.301131475217998 738578.9660778238 4.7518297981856525 0.1850936891124016
0.31943248108644423 14.12801517918309 604999.9405785365 5.020306658275896 0.18793977754632563
0.33373254210751535 13.975836772476903 489645.3621968313 5.300221182615362 0.19080379149086002
0.3484160256585898 13.84190302342229 410929.3697540994 5.592298315563153 0.1936919530417463
0.363481834519896 13.723840092384528 340600.05197867576 5.896710004261571 0.19659941122845495
0.37893632023226365 13.61988838941613 283233.2185266031 6.214318472324268 0.19953380745500635
0.3947720502621284 13.528337511856854 236352.7892740423 6.54537708999449 0.20249124780147285
0.41099944507067976 13.447774121650932 197814.68867641644 6.890596436619839 0.20547558129869406
0.42760893406251826 13.376970053161363 166041.8841173727 7.250678176695584 0.20848981708252085
0.44460793281845523 13.314826490309601 139755.4057249656 7.625875615798873 0.21152941055093372
0.4619907334781399 13.260463548217528 117940.62564576158 8.017149180992897 0.21460069927833073
0.4797601517523324 13.213066935320553 99778.28173127133 8.42519894580578 0.2177052472992179
0.4979197465393355 13.171909187750598 84610.36859181248 8.85045824699469 0.2208404125798461
0.5164627582264671 13.136315400378797 71914.7830773408 9.293815563068133 0.22400981607792306
0.5353842806905571 13.105767631220473 61253.09985443418 9.756149059558819 0.22721627550492798
0.5546942187742431 13.079740044234352 52282.46998059901 10.238263197341801 0.23046107108848463
0.5743797475771717 13.057787529109671 44710.354013263335 10.740634817714282 0.23374097203549138
0.5944400972693081 13.03947838213391 38312.42169635859 11.264514144806915 0.23706222900130225
0.6148810118009866 13.024462184070337 32611.671408961032 11.810834446898319 0.24042639574312413
0.6356885249094503 13.012401217726934 28278.89619028929 12.38057528314569 0.24383510620552365
0.6568623932451674 13.002989757653303 24359.436154410916 12.974410858726113 0.24728614170199176
0.678397876704137 12.995966032409314 21017.833072397974 13.593697911860284 0.2507846202018469
0.7002899645009157 12.991046416673406 18163.62084977123 14.239620674564303 0.25433301859269875
0.722528171658764 12.987997166249704 15721.170825125777 14.913369557639088 0.2579333228770167
0.7451201679184911 12.98664417393664 13627.025859427034 15.615953619565245 0.2615852197377311
0.768044115637725 12.98676809293837 11829.824825642443 16.348680861881196 0.2652910185980329
0.7912935663602274 12.988147609937185 10284.423264279709 17.11314840095438 0.26905521017234785
0.8148710130168859 12.990677281271399 8951.18718959955 17.910812234794513 0.2728802289149715
0.8387578029938666 12.994157015875835 7803.181380383023 18.743008162036517 0.276766887547699
0.8629437164594848 12.998416080214936 6810.172144727395 19.611140616618094 0.2807161988395965
0.8874288099814862 13.003382912592995 5951.843763570952 20.51726808748862 0.28473426602549046
0.9121885861658292 13.008878576895079 5208.156202333217 21.4631859616972 0.2888241049547877
0.9372120591315385 13.014775499399725 4562.790250110725 22.45034067405994 0.29298532964111285
0.9624998956616879 13.020975711009195 4002.1142480769195 23.48083449969648 0.2972223510546628
0.9880256015829842 13.02735557893821 3514.331850486991 24.55705477415884 0.30154097401627034
1.0137728672790742 13.033819261487945 3090.222915406661 25.680898993638678 0.30594249204130747
1.0397401064411824 13.040282665484721 2719.6929538714744 26.85442009649726 0.3104288383207243
1.065895455935296 13.046605408356715 2396.7573054050345 28.08067319861501 0.3150084230493854
1.0922314289602213 13.052733586115826 2114.3655562496856 29.361659596225216 0.3196813164590857
1.1187336112134998 13.058567607949179 1867.127646745765 30.70024525873796 0.32445295245438915
1.1453693385050776 13.064022926080794 1650.9106287312256 32.099718795351805 0.3293306318000993
1.1721353932550194 13.069033681185791 1461.113240177191 33.56214147998602 0.33431282757789443
1.1989946388827137 13.073486349597795 1294.5149639128933 35.092001421319125 0.33941273371142283
1.2259430353266538 13.077358100902574 1148.2039218470693 36.691253381915914 0.34462668745238745
1.2529440962103078 13.08051202805536 1019.4172971268823 38.36501794235218 0.3499695441602864
1.2799906767272908 13.082950017870232 906.0330510913154 40.115613520600306 0.3554383228612262
1.3070436008794075 13.084551208070739 806.1908546415962 41.948366945660965 0.36104673293081074
1.3340779351221046 13.085236103553552 718.0277395632095 43.866917747988644 0.36679757152960696
1.3610878291621895 13.085027417511007 640.1399421953798 45.87580178164396 0.37269773418748775
1.3880295427824638 13.08377851173655 571.3538687716883 47.98043303860552 0.37875761481003195
1.414874677441761 13.081450572198921 510.4400275501785 50.18566307612101 0.3849833350087581
1.4416071010092135 13.078004167430327 456.51534212567594 52.49653894706362 0.3913809568187023
1.4682032148614532 13.073399357153674 408.6969309375344 54.91956893160419 0.39796263481157196
1.4946145722015662 13.067521795743652 366.2319208330663 57.46094826452972 0.40473743901151665
1.5208277882127643 13.06036784047895 328.5899916308104 60.12731077030806 0.41171515026936145
1.5468126463898606 13.051870560725007 295.06208390296626 62.92576835027434 0.41890631880263635
1.5725303719003803 13.041979144384356 265.2415135380619 65.86395425122227 0.42632232751690347
1.5979440316790408 13.030631088226048 238.7194115030935 68.95007049938134 0.43397546066801224
1.6230531758348208 13.017815876808449 215.05130206447046 72.19293993151466 0.4418789784934963
1.6477947281316456 13.00345124117783 193.93078615345772 75.60206330899555 0.4500471985172421
1.6721432829407357 12.9875039283982 175.0979850308586 79.1872394090862 0.4584937359710335
1.6960801093827702 12.969941942457847 158.232038027652 82.95896267595299 0.4672331088115365
1.7195589270027958 12.950712732622572 143.15429671771383 86.92984010911142 0.4762862798261229
1.7425407352873679 12.929759888793159 129.66718676036376 91.1113026430512 0.485666977051859
1.765021348123277 12.907091729015995 117.57518483712161 95.5177675732251 0.49539839496625504
1.7869321429340168 12.882611041849376 106.73262024437896 100.16259473456961 0.5054968066352511
1.8082822907256564 12.85636618371226 97.00158838347744 105.06248617263329 0.5159885704852403
1.8289858661137728 12.82820672422692 88.26003573062553 110.23400137532565 0.5268962504546149
1.8490653616393162 12.798226433818746 80.39907790301775 115.69498702940147 0.5382439662287734
1.8684377279226578 12.766268106552216 73.32179361612403 121.46529217469205 0.5500596699381035
1.8871135704024131 12.732425814962786 66.95133037375791 127.56636035626278 0.562373209207709
1.9049908108940787 12.696640927896231 61.21653198029298 134.0214765407883 0.6594422230396277
