M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3], rho_c[fm^-3]
0.24162668629717493 15.618656898711224 2160425.4255784233 3.5677272577965504 0.1711233750220791
0.2536449145422053 15.27726258469972 1723230.1524794078 3.7848549857654628 0.17388861404479627
0.26604335858762207 14.981196778855761 1382941.5574751217 4.011475862183357 0.17666755993274094
0.2788215195900669 14.723374492228542 1116289.2499096429 4.247844879750645 0.17945886735839617
0.2919780764461318 14.498273923104419 905731.8258680761 4.494587713380478 0.18226911148242672
0.3055153584842199 14.301100529657123 738541.4403758122 4.7518618415322775 0.1850940352417008
0.31943406020423637 14.128000457639528 605008.5285641697 5.020346551613265 0.18794019145509824
0.33373490697361774 13.975782661764548 497562.6940787927 5.300269976443855 0.19080428276374933
0.34841894271643675 13.841876187809426 410912.8467223579 5.592356131882158 0.1936925124305374
0.36348662158844136 13.723788170422594 340556.7301719347 5.8967781422530114 0.1966000511948901
0.3789399159470529 13.619882317414506 283219.712321562 6.21439775680319 0.1995345304339894
0.3947757373147343 13.5283481867504 236342.52020368903 6.545467438815727 0.20249204003857982
0.41100423082798393 13.447737186457665 197801.821509573 6.890699594299542 0.20547645983278284
0.42761540933370495 13.376924010804116 166022.2327702975 7.250795111550252 0.2084907844546057
0.44461394190750675 13.314804207721629 139749.0498858966 7.626006004791564 0.21153044853115538
0.46199658055127485 13.260449183610481 117931.61840504098 8.017295298863225 0.2146018296181889
0.4797667656285663 13.213054817761856 99772.96042942397 8.425361932314956 0.21770647272991592
0.4979276055634596 13.171935760357393 84608.23362477275 8.85063750131684 0.22084171045772794
0.5164704739622044 13.136309663492586 71909.45692527395 9.294013986680769 0.22401121299252627
0.5353925728434293 13.10577039508259 61249.22081622444 9.756367998252808 0.22721777447511804
0.554703268306266 13.07973377942873 52280.10112950867 10.23850173594312 0.23046264514187587
0.5743887567848619 13.05780268257939 44708.30261668691 10.740896595178935 0.23374265272790296
0.5944508424747693 13.03946082638408 38307.661699674725 11.2648007559683 0.2370640197530252
0.6148921289396934 13.02445955094824 32886.4221542309 11.811147585467445 0.24042830014808458
0.6357009924074439 13.012414711673348 28277.09025130401 12.380916748523326 0.24383712804736238
0.6568735132621071 13.00300017565451 24356.411726937833 12.974779082813056 0.24728824631987534
0.6784113996497848 12.995956071277588 21015.872807777287 13.594098124711627 0.2507868484797797
0.7003045577655974 12.991049513167894 18161.660240027944 14.240055022767585 0.25433537495289993
0.7225442028451141 12.988001261523399 15719.658895535042 14.913840325733801 0.25793581200539084
0.7451361703617608 12.986637292961255 13625.608422927413 15.61645864465017 0.2615878010909688
0.7680611052544106 12.986768225544122 11828.426662470974 16.34922698471897 0.26529374088340685
0.7913119702053409 12.988152405403774 10283.31025588776 17.113738363352443 0.2690580789597116
0.814889580715872 12.990688793259203 8950.099742278437 17.9114489603775 0.2728832501323347
0.8387782314673438 12.994155369605446 7802.392936001963 18.743688826314713 0.27677001484787217
0.8629641279739605 12.998419011203703 6809.48924621876 19.611874072191444 0.2807194893921879
0.8874488695023224 13.003381178083014 5951.119793472338 20.51805786568653 0.28473772695601074
0.9122104423689318 13.008880000272015 5207.494238424805 21.464035835717805 0.2888277438692315
0.9372351264809005 13.014782898239119 4562.262856362087 22.451247103051024 0.2929890944310994
0.9625235363337887 13.020986184477353 4001.5575250610586 23.481808861872157 0.29722630822896945
0.9880498485239404 13.027377910479274 3513.978199785149 24.5581016573815 0.30154513278633516
1.0137977260101454 13.033823595630567 3089.747098072669 25.682014344784548 0.3059467963961839
1.0397659756666182 13.040291164872547 2719.342330395048 26.855617554961043 0.3104333621031747
1.065922417691441 13.046617490365502 2396.490239690941 28.08195837168802 0.31501317746341856
1.0922593079870506 13.052743294753471 2113.8658349368434 29.36302792803695 0.31968624161344794
1.1187626143963145 13.058578077492399 1866.920286759316 30.701713090812383 0.3244581303271448
1.1453987219733135 13.06403441154839 1650.6667575104898 32.10128133587217 0.3293360005354233
1.172166305404051 13.069032348868848 1460.9107565323309 33.563817063191834 0.3343184744660579
1.199025556678764 13.07348919028254 1294.396858768785 35.093797958552976 0.3394186743730128
1.2259770261532863 13.077353325100281 1148.0645749519283 36.69316565843182 0.3446328561604137
1.2529763980673254 13.08052048726349 1019.288718430043 38.36705372119182 0.3499759546326893
1.2800231242307765 13.082946125141504 905.895440843321 40.11779594837859 0.35544507456367014
1.3070770948565045 13.084553422832753 806.0599576158914 41.95069080062673 0.3610537582964347
1.3341114247758956 13.08523994579896 717.9293960944553 43.86940909353676 0.366804977097005
1.3611223895484377 13.085031187773438 640.0313178006531 45.87845539603949 0.37270545053768367
1.388063463117672 13.083778302706014 571.2567189694807 47.98326026015733 0.3787656619952154
1.4149103284182407 13.081446220471161 510.35416321418535 50.18869491763481 0.38499183056279557
1.4416441861141938 13.078002702985023 456.45064122456904 52.49977059404725 0.3913898297105258
1.4682399843653382 13.07339120991401 408.62301582917286 54.923014698629565 0.3979719101966966
1.49465202479717 13.06751198498002 366.1801554230234 57.46462362592388 0.40474714399054335
1.5208651261836879 13.060356522945074 328.53239502501174 60.13123246401437 0.4117253140477554
1.5468503533573275 13.05185717558646 295.0193744821477 62.9299544920809 0.4189169728663471
1.5725684945112333 13.041961380109983 265.20480720628024 65.86842446050954 0.4263335058255189
1.597982232394258 13.030614395248996 238.66971412807283 68.95484603768699 0.4339871998673544
1.6230921962476912 13.017794047914075 215.01985239158444 72.1980438553677 0.4418913181497787
1.647833009445762 13.003427065450143 193.89465455134098 75.6075206386561 0.450060181375175
1.6721465738610157 12.987465745234278 175.09004240001678 78.53359523179572 0.4568556734667165
1.673020508861062 12.965361937004083 171.6516571082723 85.11167069523906 1.9875621992607735
