M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3], rho_c[fm^-3]
0.24162668629717493 15.618656898711224 2160425.4255784233 3.5677272577965504 0.1711233750220791
0.25364556737999444 15.27726282585984 1723205.3140735526 3.784847017537447 0.17388851472467806
0.2660425215626596 14.981224237801243 1382894.0016515097 4.011459111162032 0.176667357506534
0.27881937644882504 14.723443558848306 1116391.749387519 4.247818779000886 0.17945856462903195
0.2919762680718735 14.49828446028272 905765.5682414566 4.4945515777691165 0.18226870910400758
0.3055126709805734 14.301156329209398 738546.9828332826 4.75181444382244 0.18509352325597464
0.3194309981144029 14.128043307583836 604997.7927401701 5.020287542420958 0.1879395792119526
0.3337320791386681 13.975800528202743 497587.5680114232 5.300197801907896 0.19080355608593144
0.34841456567778073 13.84186144597354 410922.7107103241 5.592270611553638 0.19369168499783312
0.3634802559454573 13.723849634948575 340607.9715752177 5.89667735443132 0.1965991045743398
0.37893486305833546 13.619896384845504 283241.64506827923 6.214280481458488 0.1995334610240544
0.3947697355647733 13.528350654864079 236355.04484624733 6.545333797464069 0.20249086818446638
0.41099707068357444 13.447785282342128 197820.04122484723 6.890547006521882 0.20547516033123733
0.42760850792152083 13.376942870357704 166037.3896821147 7.250622145057967 0.20848935354714254
0.4446055800752747 13.314847960443984 139765.18092364614 7.625813137419648 0.2115289131828616
0.46198723849740797 13.260474862596952 117940.51711819413 8.017079165911662 0.2146001576550726
0.47975769522364514 13.213065957581902 99781.23055845419 8.425120847904543 0.21770466011217943
0.49791698893821357 13.171906771224533 84616.57190576657 8.850372354176976 0.22083979067914666
0.5164581876400764 13.136334205530128 71918.32715839725 9.293720485073045 0.2240091467229102
0.5353796042828438 13.105776143928503 61255.10317312091 9.756044151551844 0.2272155572491812
0.5546886946394404 13.079766522696865 52286.94117773742 10.23814889784797 0.23046031685623505
0.5743752691327654 13.057785339227536 44713.15087368593 10.740509383113487 0.2337401667064995
0.5944344954070259 13.039485519053972 38313.71075517595 11.26437681093938 0.23706137093681268
0.6148749726740679 13.0244684466199 32888.75327570642 11.810684402228544 0.2404254832211879
0.6356824242905212 13.012406448380313 28048.579470495897 12.380411665498638 0.24383413741329452
0.6568563350619875 13.002997219288025 24360.24078236306 12.974234419475255 0.2472851332475862
0.6783915462120444 12.995974815801715 21019.031266669146 13.593506145024667 0.25078355249548356
0.7002835500820986 12.99105379762441 18164.08892719615 14.239412551620132 0.2543318895155692
0.7225214381985945 12.987999438190197 15721.777978294806 14.91314398396541 0.2579321301839733
0.7451124831130235 12.986652049063402 13627.879336207223 15.615711631529901 0.2615839828554114
0.7680365381995565 12.986762773142791 11829.308711265838 16.348419181754952 0.2652897141882352
0.7912843470658545 12.9881476902758 10215.996593567816 17.112865715025013 0.26905383556639884
0.8148640707313234 12.990676487054234 8951.933550312677 17.910507142235932 0.2728787812725962
0.8387496908368296 12.994142216756597 7803.819234443684 18.74268201620705 0.276765389076365
0.8629340421076546 12.998428044908772 6810.601056978673 19.610789175852755 0.2807146221465245
0.8874181563524712 13.003391704645118 5916.186594466586 20.516889659792728 0.28473260769665093
0.912178073463425 13.008871802606121 5208.38756729849 21.46277873919039 0.2888223613459399
0.9372022782478073 13.014760274812087 4563.269656256048 22.44990635333063 0.29298352572006797
0.9624889861142838 13.020973391377996 4002.209334849809 23.480367628987306 0.2972204549539921
0.988013962790871 13.027355780272334 3514.988714995179 24.556553155263302 0.30153898132252804
1.0137601245905656 13.03381483654699 3090.382909286053 25.680364568585123 0.3059404295921014
1.0397278061829085 13.04027439272167 2719.864889361573 26.85384633014224 0.3104266707347529
1.06588264231201 13.046607729952946 2396.759000586174 28.080057404320346 0.3150061449585216
1.092218617316425 13.052734988862875 2114.5365884594635 29.361003956892432 0.3196789565600523
1.1187195123548206 13.058566845010112 1867.25228662693 30.69954194457678 0.32445047146811196
1.14535378365754 13.064022634296316 1650.7903673471726 32.09897010230507 0.329328059364534
1.1721209553028369 13.069032516819389 1461.1524002922527 33.56133862351795 0.33431012186881903
1.1989807593281963 13.073490429249182 1294.5744898023077 35.091140610875804 0.339409887244653
1.2259303322000157 13.07734921445408 1148.3215768990344 36.69033711606486 0.34462373172058686
1.2529286664677453 13.080511352352977 1019.5019479219915 38.3640425015848 0.34996647259082203
1.2799739101066032 13.082950618342714 906.0943050580291 40.11456781470156 0.3554350877965232
1.3070271245055312 13.084546643903655 806.2530024155229 41.94725347653777 0.36104336674496146
1.3340597276610413 13.085240345977653 718.0608319342336 43.865724027963054 0.3667940231763444
1.3610715900583106 13.085031798259726 640.1804124844315 45.87453031260395 0.3726940369282354
1.388012622264729 13.083777442211433 571.3945487550931 47.979078388074235 0.3787537590373292
1.4148577871712567 13.08144961293622 510.47995577008294 50.1842103851167 0.38497926440847413
1.4415893878249577 13.07800861802674 456.5543577570049 52.49499052233619 0.3913767054245454
1.4681850879985545 13.073401511649502 408.7244776617637 54.91791791471372 0.3979581905710317
1.4945969645113997 13.067528931448543 366.2646879320721 57.459187241385536 0.4047327889401776
1.5208098478880796 13.060372489987655 328.6087030551473 60.125431721409534 0.4117102803743553
1.546794259949653 13.051876940768555 295.07520647646896 62.9237625959854 0.4189012139985065
1.5725124334480527 13.041984195215402 265.26942249107117 65.8618123915251 0.4263169715330631
1.5979262873018016 13.030640549771713 238.74353845368714 68.94778234749272 0.43396983594689675
1.6230342068645736 13.017826138721542 215.0638336483455 72.19049444066371 0.44187306607837973
1.6477767841089617 13.003462105626358 193.9453535784377 75.59944849158207 0.45004097792858216
1.6721252219548182 12.987515296922957 175.10431423451465 79.18445590643395 0.4584872420911911
1.6960612122314171 12.969955014283581 158.24494680963184 82.95598332066362 0.46722626226175884
1.7195409853405663 12.950728327338329 143.1712447062298 86.92664955859638 0.4762790547989871
1.742522823881564 12.92977819450651 129.68144183508377 91.10789956947974 0.48565940646578887
1.7650034981922769 12.907112468535821 117.58569911767246 95.51411918091205 0.4953903895788738
1.7869139160984464 12.882632147889241 106.74365914190562 100.1586978463637 0.5054883973195645
1.8082650443350574 12.8563886840381 97.01141702666115 105.0583205739546 0.5159797248277146
1.828969425896484 12.82822970879439 88.26563496960742 110.22954501653884 0.5268869333938176
1.8490491519045276 12.79825155401012 80.40699038800034 115.69019762397754 0.5382340729698643
1.8684212282384463 12.766296131648701 73.32899152484 121.46016100618615 0.550049224759389
1.887097584851675 12.732458221338572 66.95737148602943 127.56087812229467 0.5623622369504708
1.9050161602713005 12.696624052248877 61.20905686235508 134.0151340975307 0.5752035935100777
1.9221537282482446 12.65878664502126 56.03135547367085 140.8485018451916 0.5886091305752463
1.9384624798935477 12.618879114744624 51.35344885092529 148.08868084793815 0.6026171272413878
1.953953293882571 12.577015878675365 47.1280242270176 155.7640018907627 0.6172627072885261
1.9685630780737042 12.533061403218623 43.30747900214623 163.9083354993684 0.6325941730589689
1.9822740357230761 12.487044076733989 39.84938973393812 172.55571546460004 0.6486538796514039
1.9950561737985768 12.4389414186865 36.71852579129527 181.74504306536392 0.6654935949479978
2.0068861028249145 12.388760732883263 33.877415335037526 191.51858471768386 0.6831685266785692
2.017725423598392 12.336465429417345 31.303592395955086 201.92242929917032 0.7017379798786822
2.0275551715467923 12.28206096454831 28.969862655583405 213.006335325631 0.7212638844081957
2.0363575703166537 12.225568239537651 26.850529317005336 224.8263512427302 0.7418182789036882
2.044093157755197 12.166951282090336 24.925341652361453 237.4432080014974 0.7634767280012441
2.050743541422741 12.106219670305444 23.171157199048498 250.9241070571845 0.7863227526593977
2.056306672754754 12.04344725463515 21.577599777787036 265.3424099615765 0.8104451717547387
2.060744465193629 11.978573463221842 20.128194627122127 280.7794816361241 0.8359422351004259
2.0640419944776998 11.911650155921834 18.809872463814912 297.3256466818479 0.8629226017251013
2.0661875621307444 11.842722071590664 17.6072953534115 315.08127752333183 0.8915064603742873
2.067172133346619 11.771809694772331 16.51214617092711 334.15560742088354 0.9218187728979332
