M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.3116201443905497 8.254218571484449 83357.55602706558 7.8204833305665415
0.3182112093945334 8.288272217454345 76895.96332385903 8.081882830308764
0.3250192583427536 8.322536039363818 70844.95950962215 8.352844129849712
0.3320508827562785 8.35706674979836 65191.68256768372 8.633723553548792
0.33930299242710543 8.391771650120257 59923.17849744509 8.924892513955562
0.34678218939312705 8.426700577584313 55024.468698208315 9.226738228207095
0.35448908947404545 8.461828485231301 50477.70009908532 9.53966447848416
0.3624259942208562 8.497135100858785 46264.51492938732 9.864092419588388
0.37059856194466145 8.532648971269854 42368.06345438749 10.20039935771997
0.3790074712619737 8.568361319098692 38770.830769858345 10.54897814266457
0.3876548831219771 8.6042017987785 35453.00987343093 10.910404377461868
0.39654102511806566 8.640162903580709 32397.899466080362 11.285175839358889
0.40567436802789825 8.676320934488917 29588.445336387584 11.673565759682159
0.41505301286755586 8.712555370241487 27007.18762843501 12.076304837674734
0.42468108950791367 8.748907040045461 24638.262164042862 12.49388205900425
0.43456142560616756 8.785379260959768 22466.328753447502 12.926721527444041
0.44469561294644017 8.821924167362063 20477.432604837526 13.37562277101875
0.455086228338136 8.858514772584773 18656.129565577077 13.840880400718554
0.4657373359538537 8.895200330677744 16991.527219143776 14.323423765815944
0.476647871104064 8.931902212074409 15470.174335753793 14.82362160480085
0.4878233135305166 8.968641900857094 14080.897359756684 15.342325220951869
0.4992646564892984 9.005397901381222 12812.666870129553 15.880211459112097
0.5109731048077315 9.042131890346814 11655.894847697846 16.43781473317345
0.5229505464953627 9.078857207769433 10601.395726945608 17.016107960162532
0.5351997713916791 9.115553395116363 9640.43483632316 17.61584333783008
0.5477216154619333 9.152195899654433 8765.178125214625 18.237615048030396
0.5605177709231086 9.188771880436407 7968.087200116785 18.882424115911792
0.5735886719889318 9.225265302698784 7242.733647247993 19.55115808485289
0.5869369994438299 9.261668652969739 6582.7294038875225 20.24470872547822
0.6005617947173462 9.297946904998705 5982.326669147078 20.964007009453404
0.6144646847427803 9.334089332924364 5436.371755962393 21.71002527466556
0.6286458978078469 9.37009879504048 4940.042366305767 22.48377953391876
0.6431050395455846 9.405943078472538 4489.005185715392 23.286331935573266
0.6578425347087626 9.441597641915394 4078.942450520861 24.118793385315097
0.6728580641577527 9.47704905445168 3706.373880572518 24.982326338919407
0.6881513045573171 9.51228187692098 3367.91507904253 25.878147776714837
0.7037199148132244 9.547292268591798 3060.4839714825057 26.807532371356444
0.7195654024932411 9.582029929334373 2781.2148707637393 27.77181586150979
0.7356834858844717 9.616508496378195 2527.5899680046923 28.77206832604412
0.7520726670559689 9.650704034362004 2297.2746199802564 29.81000571165684
0.7687310926447535 9.684586471776612 2088.131866783341 30.88717969488447
0.7856590623591229 9.718132653529846 1898.180960398688 32.00472503947348
0.8028504212002894 9.751339360166739 1725.7258192855206 33.164674331920075
0.8203025003433773 9.784182714165485 1569.123633765402 34.36841287945321
0.8380133324054654 9.816639762957156 1426.8892366961552 35.6179352642444
0.855977304281764 9.848693537881344 1297.7526420992149 36.91473959172317
0.8741900054603061 9.880333443045428 1180.4770339817558 38.26110587634334
0.8926485385728098 9.911525411501852 1073.973122020475 39.65875885003302
0.9113453787525383 9.942261856285532 977.2460051085963 41.109756428363845
0.9302741849315747 9.972509600158158 889.3929479329641 42.616431540917326
0.9494324614145674 10.002256783097046 809.5962167895325 44.181006932991515
0.9688138248543515 10.03149890447164 737.0877866651888 45.80581762342669
0.9884105103275396 10.060211707276316 671.2235493546306 47.49331779317697
1.0082164815379486 10.08836414955314 611.3721655237721 49.24608813256835
1.0282291817191629 10.115961275116222 556.9768997892098 51.06684368229127
1.0484278510355747 10.14294782480306 507.5444416353384 52.958442206176166
1.0688111567229213 10.169327283693345 462.6117714479653 54.92389313721131
1.089372050916607 10.195063128300903 421.75766409622105 56.96624521354514
1.1100957010873578 10.220158416301325 384.60971363009037 59.08848974700141
1.1309772360751902 10.244583690033423 350.83210017368714 61.29449518999474
1.1520056974287944 10.268324746115377 320.1024610840106 63.58736555826097
1.1731697443888234 10.291360370182424 292.15149424158517 65.9712554879269
1.1944599642588625 10.313674836552867 266.71613476685155 68.44954261311265
1.2158631395491644 10.335251156602478 243.56587588064352 71.02679585240142
