M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.31162122743555226 8.254214349086288 83357.17995934561 7.8205317699512795
0.31821397088199815 8.288288421466273 76893.69566056214 8.081983272905521
0.32502292627836804 8.322556539283191 70842.30609476786 8.353000369823299
0.3320553529196471 8.357074553159629 65187.46611013396 8.633939629307134
0.3393101602406157 8.391812579833813 59918.35339369926 8.925172722953556
0.34679097332319997 8.426739529184353 55019.04297486106 9.227087142712213
0.3544993291070382 8.461879705853748 50471.84513975794 9.540086962371603
0.3624396483259746 8.497214996158906 46258.92170698738 9.864593646238712
0.37061397459073636 8.532735470044795 42361.37584008347 10.200980952885795
0.3790237455538664 8.568431431444468 38764.28596799551 10.549649249650399
0.38767245049729687 8.604279904582462 35446.726881362694 10.911171178852495
0.396562208280267 8.640252915083042 32391.347946598373 11.286044908815057
0.40569671987977013 8.6763945721648 29581.938948369923 11.674537748382662
0.4150781929124338 8.71265928535914 27000.554494095755 12.077392771524522
0.42470913372797003 8.749021869967837 24631.88450317443 12.495086056354346
0.43459168572717105 8.7854909731509 22460.23482245587 12.928056835674148
0.44472918036641673 8.82204277133746 20471.223575791206 13.377088924756734
0.45512351225216485 8.8586585521549 18650.578238180136 13.842495128773601
0.4657757098259849 8.895336277534874 16986.002581042227 14.32518596223118
0.4766903488249669 8.93205573610445 15464.786203713664 14.825551774424016
0.48786751020728475 8.968771653776287 14075.44952539308 15.34442155403299
0.49931200370053735 9.005538757344091 12807.688064665437 15.88249757037949
0.5110240326657702 9.042294185971839 11651.249147055067 16.440288039071095
0.5230057789499972 9.079017896852491 10596.826381057826 17.01877943100229
0.5352581193843376 9.115727384240742 9636.183073610857 17.618724590594258
0.5477842594878273 9.152374011417198 8760.976213638814 18.24073673269651
0.5605838671589581 9.188956983158048 7964.2450348210505 18.88578210529621
0.5736586073971086 9.225458213148164 7239.100505272576 19.55476624161621
0.587010561856185 9.261877517167573 6579.263266227734 20.24858173648454
0.6006397424576742 9.298154677960051 5979.108556896424 20.968160437038158
0.6145471554459551 9.334314505742014 5433.336527440011 21.714475611370414
0.6287319936864016 9.370316509768212 4937.181065587922 22.488544260939808
0.6431961291464244 9.4061567315014 4486.178794836101 23.291429585191974
0.6579381498559751 9.44182554398391 4076.418400346022 24.12424360760097
0.6729587902255991 9.477282879277736 3704.0042274069974 24.98814997301824
0.6882568045161983 9.512520225771127 3365.6871533610447 25.88436692706104
0.7038307358638531 9.547517112025204 3058.379185233279 26.814170489178203
0.7196804562403357 9.58228396758604 2779.3047966581244 27.778875240197696
0.7358031431960343 9.616761723469526 2525.8439596040093 28.779580964945556
0.7521977415158455 9.650958475054315 2295.575403346995 29.818014343180927
0.7688633740782901 9.684834547145973 2086.5594335003766 30.895713963384217
0.7857947582236247 9.718396134608486 1896.7602748545978 32.0137702262971
0.8029883361524699 9.751593628401812 1724.384360008904 33.17430739849827
0.8204491772559211 9.784453383678173 1567.8630345560987 34.37861826565659
0.8381646615255828 9.816917156327424 1425.7402860347904 35.628798558072106
0.8561354437978014 9.848965593821378 1296.6754239816946 36.926244405388964
0.8743543284168104 9.880603930325321 1179.490242840614 38.27328886423318
0.8928168774889919 9.911809565962335 1073.041597982026 39.67172000578929
0.9115197854400283 9.942548835282661 976.3877037488339 41.12347854471075
0.9304523554144781 9.972785030882184 888.6098451225308 42.63095854075709
0.9496181432287368 10.002539206871017 808.8561007796513 44.19638544143158
0.9690049875646904 10.031785954542883 736.4083336735711 45.82209714536583
0.9886076888372676 10.060499096430801 670.6024018292131 47.510550903772554
1.0084269032008852 10.088668526122213 610.7757751444324 49.264330681610716
