M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.311620647745685 8.254220771649074 83357.00625216588 7.820505666700953
0.31821257751737425 8.288279668270082 76894.71835302308 8.081929145777835
0.32502083681981514 8.322545685179376 70843.28090175345 8.352916174050048
0.33205322528973424 8.357069898365603 65189.506338409 8.633823188483962
0.3393034205811352 8.391749250085889 59922.65927101036 8.925021721060771
0.3467863358745031 8.426718287822906 55021.916916924965 9.22689911561719
0.3544934811280549 8.46185099587308 50475.2984707936 9.539859288776327
0.3624323231401251 8.497173337673217 46261.83350571869 9.864323538032897
0.3706067904855332 8.532701185700569 42365.601842031174 10.200667533764962
0.37901477263200145 8.568390252066475 38767.81227570003 10.549287592067287
0.38766289293232187 8.604233416611653 35449.684631257136 10.910757950767872
0.39655193386252197 8.640224212374417 32395.07085720431 11.285576567410653
0.4056849546558625 8.676363526862914 29585.408108055497 11.674013942508115
0.4150635302438548 8.712576584882745 27004.214967558306 12.076806481133397
0.4246940347972822 8.748960387701612 24635.32344129729 12.494437217420838
0.43457546900188504 8.785433931430125 22463.58777913723 12.927337230884085
0.4447111986037358 8.82197711757626 20474.14115977049 13.376298804640037
0.4551039678871834 8.858600736125005 18653.800059571866 13.841624938631353
0.4657549045198953 8.895261164115666 16989.165613958077 14.324236297795945
0.4766672175495719 8.93197281873446 15467.634141242926 14.824511584815099
0.48784435743473054 8.968717168190995 14078.358711685129 15.343291814253567
0.4992864856150631 9.005471802660502 12810.397982191756 15.88126555342166
0.5109961479237661 9.042204506236727 11653.800968306514 16.438955136944397
0.5229757403542515 9.078936577439906 10599.318480534172 17.017339731100826
0.5352262733811969 9.11562104272543 9638.421676692764 17.617171831761
0.5477503433770394 9.152285127836622 8762.984433543937 18.23905439608253
0.5605483840200219 9.188857131337702 7966.29082173139 18.88397241479249
0.5736213031853159 9.225352052808347 7241.005958590733 19.55282172564865
0.5869710425384896 9.261761071108003 6581.063064340218 20.246494479232044
0.6005982690860338 9.298032290679295 5980.800898707917 20.965922050797527
0.6145030909856928 9.334199299844222 5435.013276225325 21.712077207051983
0.628685907746394 9.370201107617511 4938.790106273744 22.485976416561456
0.6431471320372014 9.406048447106478 4487.754880081341 23.28868231222631
0.6578866573677773 9.441702731699973 4077.789751372878 24.12130631501949
0.6729044978866455 9.477157776944336 3705.306979771025 24.985011428863547
0.6881995101078422 9.51239283175647 3366.899488728799 25.881015217364638
0.7037707624505504 9.547400960570043 3059.5334827667093 26.810592974024928
0.7196173448667071 9.58216426257857 2780.36732193182 27.77507866745999
0.7357379790627278 9.61662978730721 2526.8088240114994 28.77553211855399
0.7521304133045894 9.650823436370572 2296.524333323928 29.813698175499336
0.7687928915344965 9.684696218575356 2087.4040238204584 30.89111449625808
0.7857211094095191 9.718263472474842 1897.5623723432382 32.00889539213861
0.8029156089742903 9.75145926821551 1725.0950839687289 33.16911571622599
0.8203707863341185 9.784302384555968 1568.5405996576771 34.37311812124847
0.8380839800105712 9.816759502115367 1426.3512828881073 35.622943820472784
0.8560491712858369 9.848829905466461 1297.268099981527 36.92004390669629
0.8742649493847431 9.8804633230868 1180.0118413237396 38.26672284765186
0.8927263487636674 9.911656479521197 1073.539085897608 39.66473457509661
0.9114266454211292 9.94238864469099 976.8411732590217 41.11608297374217
0.9303573550596739 9.972638418420226 889.030421938369 42.623129154707826
0.9495168353257392 10.002393683477848 809.2537528466988 44.18809710889451
0.9689010601643029 10.031636937222219 736.7859498136365 45.8133231825976
0.9885021727632157 10.06034200229868 670.9381496872201 47.50126297201636
1.0083092301563048 10.08849659541189 611.1113533277921 49.25449867692057
1.0283252408755128 10.116095660407817 556.7290580939596 51.07574694856684
1.0485272074259528 10.143079876468242 507.31161003905675 52.96786726995656
1.0689148883685693 10.169446751117675 462.3970153491277 54.933870909942684
1.0894667549270898 10.195166054600984 421.57054210673186 56.97676483363728
1.1102032070942685 10.220286035753864 384.43366556451076 59.09962784862279
1.1310868688604239 10.244711732330327 350.6609409586931 61.30628886402825
1.1521178864603496 10.268448626432438 319.9475752107759 63.59980464199051
1.1732831275625377 10.291485332893616 292.00953008856123 65.98442923613905
1.1945768535796215 10.313796667650973 266.5827768800966 68.46344172667678
1.2159851881779555 10.335363049600684 243.4451260024406 71.04146322173074
1.2374929216375752 10.356180366499952 222.38013373091331 73.72267633661242
1.2590935287783782 10.376215804714715 203.19855403047987 76.51143062219997
1.2807726434113307 10.395464182741899 185.73142147310153 79.41241444026268
1.3025153815323978 10.413909882944004 169.82403262684875 82.43073219279917
1.3243114786475934 10.431522310843327 155.32960808806976 85.57153145815964
1.3461467817625337 10.448299982540899 142.11871196423505 88.84010127858933
1.3680095559612422 10.464223965450714 130.07494372789063 92.24238944384587
1.3898830333301277 10.47928047749716 119.0960955790292 95.78455664941656
1.411754674994004 10.493446546023614 109.08175130663065 99.47252614257013
1.433607072180027 10.506718547763022 99.94676455697467 103.31335397069671
1.4554314974663805 10.519073576040899 91.61047443082386 107.3136420539154
1.4772056847291006 10.530498169610308 84.00085510179439 111.48116783020913
1.4989178644894867 10.540983605401626 77.05356978766328 115.82353923133748
1.5205528213414499 10.550513426231378 70.70899295346933 120.34882426253397
1.5420948075907277 10.559082794054476 64.91272711189323 125.065582614063
1.5635308757586954 10.566667430946547 59.61526479840744 129.98289978276986
1.5848397432991925 10.573270008490782 54.77247788108028 135.11042391725465
1.606009910998901 10.578872984932579 50.344765217261134 140.45840562092795
1.6270212522092173 10.583468853744444 46.294564236446355 146.0371165416711
1.6478618833298255 10.587047887135936 42.589374376452106 151.85813577790162
1.6685142032571518 10.589598489517433 39.197251311108346 157.93283667088485
1.6889623170596935 10.59111386645768 36.091620848112065 164.27415174419292
1.709189171715161 10.591585495365546 33.24744078327767 170.8951866521944
1.7291805763421213 10.591009460453257 30.641243218363485 177.809902367313
1.748918403892445 10.589376024595602 28.25275616615195 185.03317780805617
1.7683853737044606 10.586662366046498 26.063285410668787 192.58052416348582
1.7875707328015134 10.582898405702014 24.054871402043542 200.4684424219746
1.8064583401236354 10.578058078062996 22.211631532045466 208.714676318475
1.8250290356590706 10.572144269577906 20.520788503229806 217.33785765283807
1.8432834303222745 10.565176818248911 18.967220611362766 226.35751800584046
1.8611719398064954 10.557071684658371 17.54111093182885 235.7945370900336
1.8787217938537402 10.547934266104708 16.230315753080873 245.67124588356708
1.8952179371946445 10.537401254151753 15.060755891643202 256.16286957860746
1.9094269989913308 10.52412474839572 14.062735485941086 267.558414414319
1.9211937146956304 10.507253959438788 13.208573727729975 279.9581752292682
1.9304558218317434 10.486362848164212 12.476762546573415 293.4730091212807
1.9372043402116914 10.461175932769976 11.84817655168631 308.22922031118986
1.9414655180869853 10.43162750705973 11.30880701662643 324.37145328143515
1.9432552987873368 10.397615190204847 10.848027328955938 342.0663152965837
