M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.3116215104581765 8.254218347363892 83357.06891526183 7.820549695625306
0.31821502478813074 8.288294357599575 76892.73237904592 8.082020443372366
0.32502447926289196 8.32256526466813 70838.61060175086 8.353058189473549
0.3320567103990204 8.357078987220408 65186.00596229537 8.634019592952145
0.3393125272730544 8.391825758288661 59917.038252120416 8.92527642130711
0.3467942609577116 8.426757663345642 55017.044191153545 9.227216268228359
0.35450172335071023 8.46186749409923 50469.64407092173 9.540243315463707
0.36244440724454535 8.497233311604413 46255.97942922316 9.86477914190692
0.3706197175144666 8.532764049532254 42359.40342851432 10.20119619319324
0.37902993071457114 8.568454450596114 38761.595277647975 10.54989761893792
0.38768003077327945 8.604303690344643 35444.385499957214 10.911454965762019
0.3965710627029907 8.640309371658114 32389.24012410023 11.286366546781316
0.40570545761293253 8.67642439063143 29579.174133950586 11.67489747887316
0.41508738524170596 8.712687661167154 26997.842934964432 12.07779541614928
0.4247194888473329 8.74906356649233 24629.52015060813 12.495531659417358
0.43460265695824524 8.785522075557596 22457.964228414647 12.928551041176592
0.44474093579329105 8.822088788350413 20468.810898602995 13.377631560995585
0.45513623408562703 8.858705928581271 18648.594582190693 13.843092758405199
0.465790707424644 8.895398489655634 16984.02853635858 14.325838176492542
0.4767056176848822 8.932100540654462 15462.629280764557 14.826266163725728
0.48788487318049667 8.968841160189196 14073.645558259874 15.345197449149005
0.4993300997124222 9.005605792035208 12805.834857493834 15.883343713105164
0.5110428687661644 9.042352623054793 11649.543108632539 16.44120347379415
0.5230260959775731 9.079086950705124 10595.03009877719 17.019768219218168
0.5352798189538062 9.115788812978101 9634.536189567347 17.619791033251165
0.5478071097987378 9.152431770446368 8759.412954567693 18.24189217641305
0.5606085278679273 9.18902503602775 7962.76483243249 18.88702502312934
0.5736847793959303 9.225536385334241 7237.686332544805 19.55610176607966
0.5870386252643587 9.261937480989456 6577.966492211744 20.250015305296273
0.6006694961113587 9.298214364507935 5977.824991107476 20.96969781210891
0.6145774414879052 9.334385833548888 5432.149381115226 21.716122899076147
0.6287637120677275 9.370398552565632 4936.088665078013 22.490307933769856
0.6432296446285105 9.406243033615047 4485.180525836996 23.29331650487276
0.6579738245696959 9.44189947545896 4075.4432657552675 24.126261049802004
0.6729956477834342 9.477368335645192 3703.147538942397 24.990305653756877
0.6882959988567049 9.512610765975309 3364.9069180175966 25.886669030931984
0.70387143912922 9.547607853183914 3057.65795641355 26.816627699543456
0.7197223103347877 9.582382253540294 2778.5794474480276 27.781482922443963
0.7358469878518274 9.616862412108848 2525.1658568497883 28.782361936927362
