M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.3116205249255332 8.25422023560174 83357.14045155088 7.820500212808335
0.3182123494205983 8.28827770593564 76895.01911547482 8.081917836745335
0.32502044722953216 8.322543316485705 70844.53913764504 8.352898582697604
0.3320523948857657 8.357069711649412 65189.96378020356 8.633798860133156
0.33930543972169813 8.391782231831673 59922.510732417286 8.924990171868135
0.34678533149705887 8.426713881337195 55022.5358361991 9.226859830799361
0.3544924396561922 8.461847001883156 50475.90038701367 9.539811720719081
0.3624306482968344 8.497165201521673 46262.262882962925 9.864267104276312
0.3706032195581979 8.532665159653192 42366.33214886052 10.200602051280327
0.37901288330139227 8.568381393346685 38768.549115132846 10.549212031421563
0.3876607456006094 8.604221587041605 35450.75494367815 10.910671615879982
0.3965491360300841 8.640213322789672 32396.273603657024 11.28547871817032
0.40568249701934755 8.676355837543225 29586.152420617862 11.673904505618484
0.4150619559900612 8.712595430642358 27004.944841321172 12.076683990030654
0.4246908761836541 8.74894742324497 24636.041326679453 12.494301658800989
0.4345720240637919 8.785420920556486 22464.314259488016 12.927186888075623
0.44470729000036635 8.821965257510321 20475.195508344852 13.376133730061937
0.45509985777876777 8.85857759109061 18654.192136875477 13.841443136238269
0.46575060931711193 8.895243700971887 16989.755236577712 14.324037892131553
0.47666256210630004 8.931955558912525 15468.285745168665 14.82429426729264
0.48783890011865017 8.968693587926923 14078.970359028111 15.343055788657653
0.4992805872308983 9.005445042207036 12810.828928479405 15.881008161039963
0.5109906295568093 9.042191245655715 11654.119899205265 16.438676668684774
0.5229694269434931 9.078921677889515 10599.834335531234 17.017038951867832
0.5352200690785937 9.115614636941958 9638.837815739893 17.61684743365527
0.5477432435454733 9.152254099896949 8763.511064905999 18.23870292833443
0.5605408810980158 9.188833672806481 7966.711798616077 18.883594342106374
0.5736130459057224 9.225319439006272 7241.28675684144 19.552415487301438
0.5869626971471922 9.26173987894716 6581.4567197462575 20.246058421710305
0.6005890187522096 9.298019685045452 5981.198097235097 20.9654544220255
0.6144937850410483 9.334175589240827 5435.357237609572 21.71157615022973
0.628675747795905 9.370172668741924 4939.071997154493 22.485439963584845
0.6431368438491489 9.406018966923684 4487.97627577899 23.288108376658716
0.6578759265896881 9.441677423731088 4078.064209935456 24.120692684582313
0.672893074404978 9.477128862218473 3705.520139485133 24.984355757410842
0.6881877053679658 9.512367591287692 3367.1478336938544 25.880315016303328
0.7037583145149947 9.547374060243829 3059.7507747483005 26.809845603139202
0.7196058340329458 9.582112360394232 2780.5541614005497 27.774283756183866
0.7357240103479763 9.616607141362737 2526.9841220346907 28.774686289107933
0.7521161275631233 9.650794053127813 2296.7100405115366 29.812796504507876
0.768777284340206 9.68467390349143 2087.562852098922 30.89015364628243
0.7857064396845299 9.718223648376375 1897.6782545132091 32.007877020317814
0.802899304880174 9.751433099601758 1725.2586346325754 33.1680311579772
0.8203553564428353 9.784262448815861 1568.6566729791405 34.37196912844535
0.8380659030378508 9.81673753985778 1426.4930381122872 35.62172075735656
0.8560314194930255 9.848799561922606 1297.3793932099836 36.918748618319
0.8742467671472929 9.880429758347606 1180.1267471946096 38.265351207389955
0.892707088339039 9.911625842776488 1073.6573615269997 39.66327532541793
0.9114065056846775 9.942361069962724 976.9404849385277 41.11453805195586
0.9303364866542039 9.972611938708457 889.1224408938551 42.621493615909166
0.9494954742084967 10.002359656904579 809.3445990043 44.186365703968285
0.9688808716850862 10.031595918051899 736.8502067088148 45.81149033822675
0.9884806330483824 10.060307747649873 671.007970176958 47.49932276923979
1.0082871329312402 10.088461810727022 611.1738037618978 49.25244482812578
1.0283021457244488 10.116063108415085 556.7856856690053 51.07357277279172
1.0485030942548508 10.143047431469912 507.3653768706509 52.96556566636306
1.0688882544189184 10.169420207501112 462.44278317619586 54.93143432931511
1.089442183285294 10.195131979515141 421.6183127319391 56.97419592847575
1.1101765829740107 10.220256003093324 384.4757466307737 59.09690790335731
1.1310598974062143 10.244679060153103 350.7067893823575 61.30340882021509
1.1520897941405313 10.268419365425839 319.9892824383728 63.59676698147106
1.173257450651643 10.29144889714274 292.045350589101 65.98121216091856
1.1945494359149593 10.313764348283865 266.61510107312705 68.46004750770295
1.2159558342765626 10.335333964257797 243.47441002149213 71.03788138413069
1.2374643009267416 10.356149920147198 222.4073986732927 73.71889574071957
1.2590638485523475 10.37618711096031 203.22447611196867 76.50742471888758
1.2807413790519298 10.395437808785172 185.75487351067136 79.40818474709572
1.302484601742365 10.413883173587736 169.84642949462736 82.42626525070355
1.324278120747118 10.431500185434732 155.3503052412707 85.56682944443571
1.3461152767562947 10.44827351120608 142.13518406078484 88.8351330900465
1.367976818047778 10.464197459448618 130.09293716075183 92.23713884728393
1.3898509497757763 10.479256082399177 119.11275462262887 95.77900633756009
1.411719205782562 10.493429347414788 109.09804643965315 99.4666769033223
1.4335737439614247 10.506697043222886 99.95938815969126 103.30716770939615
1.4553966775182243 10.519054573763368 91.62319672414681 107.30711855725875
1.477170718812365 10.530480798379836 84.01319269558326 111.47428635583287
1.4988826844531473 10.540966326820273 77.06493430911975 115.81627766130005
1.5205186502793826 10.550495229301013 70.71830202115808 120.34115249079284
1.5420601703824144 10.559066940468835 64.92086924704682 125.05748847914563
1.5634942010655426 10.566655681938325 59.62348147128021 129.97434988436092
1.5848026676144273 10.573260612138247 54.780791806481666 135.10138952991164
1.6059727302551332 10.578864431332615 50.35227751714834 140.44885604348912
1.626983918994717 10.58346180772873 46.30159255347234 146.02704649774188
1.647825051776267 10.587041779658579 42.59526908297405 151.8474837480122
1.6684765412217812 10.589595533833691 39.20322857350968 157.92159476772844
1.688923661634704 10.591113438439335 36.09742827296438 164.26228208033456
1.7091511590565347 10.591587784255088 33.25251200326736 170.882648701174
1.729143641524526 10.591010734820557 30.64597319291116 177.7966527561912
1.7488828999409998 10.589378991224299 28.257154954620876 185.01917009200898
1.768347757875047 10.58666753093486 26.06703259464398 192.56574354207018
1.787534590609224 10.582907300290271 24.058548926232156 200.4528019601262
1.8064213795105537 10.578068565485983 22.21539361916424 208.6981563367377
1.824991916222332 10.572157875117634 20.52390753428193 217.32039959816277
1.843247727328628 10.565191420897069 18.97025981460072 226.3390590936061
1.8611458752361478 10.557115965196889 17.543792192764357 235.77500995617297
1.8786853973972228 10.547954897947182 16.232949043823265 245.65057820528523
1.8956151099403138 10.537637083373182 15.040897406793453 256.0450427652402
1.9103408020172683 10.525009149119175 14.02527372811718 267.33844884775607
1.9224006741239434 10.508791764662663 13.167162141731282 279.68471834606504
1.9317422109122455 10.488401134664691 12.439781370938869 293.19840609289156
1.938343497622729 10.463440773370676 11.822614740134693 308.0097877367494
1.9422942714857432 10.433928495217888 11.298566662980907 324.2678577649265
1.943631269023444 10.399755153898713 10.855104372365705 342.1440954869628
