M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3], rho_c[fm^-3]
0.24162668629717493 15.618656898711224 2160425.4255784233 3.5677272577965504 0.1711233750220791
0.25364414094567006 15.277267262895435 1723223.7239112412 3.7848212465445115 0.17388819350168344
0.2660401693682078 14.981273479629264 1383018.3521386266 4.011404935036496 0.17666670282002947
0.2788153559581624 14.723504636893878 1116517.839874334 4.247734364514663 0.1794575855482017
0.29196980079412826 14.498410623060298 905904.893357525 4.4944347094440085 0.18226740774808378
0.3055047605451638 14.301250098548971 738697.5833548188 4.751661153001751 0.1850918674225513
0.31942201381591356 14.128126672413238 605094.1926858454 5.0200966995317735 0.18793759914331873
0.33371910770055196 13.975959778864802 497674.9251524016 5.299964382073263 0.19080120593551023
0.3484007942718071 13.84202832901175 411006.51316053356 5.59199403157787 0.19368900901048303
0.3634632204022039 13.723992546506869 340644.2202986478 5.89635139996579 0.19659604314102022
0.37891677397958423 13.620004142421955 279383.00609714043 6.213901207420533 0.19953000250150393
0.39474916587731645 13.528450987122335 236414.12459026475 6.544901597235041 0.2024870783723317
0.41097433201083855 13.447886631979317 197865.74899596817 6.890053535731712 0.20547095772691126
0.4275820627035393 13.377056371028699 166083.2187824164 7.25006277236021 0.20848472600016893
0.4445771213153282 13.314925352372638 139804.36350127653 7.625189408491585 0.21152394789953785
0.4619585395648455 13.260568529754465 117980.89890607026 8.016380200423983 0.21459475059193608
0.4797233069551082 13.213156971072811 99812.6556747839 8.424341194623652 0.21769879820944243
0.497880814775483 13.171980945478577 84643.43361666494 8.849514887500128 0.22083358225403896
0.516418274125354 13.136406188922454 71939.42154135738 9.292771327198096 0.22400246459229747
0.5353378032796158 13.10583649565659 61276.209031443526 9.754996865977324 0.22720838697777745
0.5546441184480722 13.079819768071118 52300.864578568835 10.237001086616829 0.23045270033810303
0.5743267536948815 13.057836904219599 44730.8502053425 10.739257193164658 0.2337321272591481
0.5943833477392884 13.039541194409967 38327.880683360076 11.263005838955637 0.23705280507904872
0.6148208794588801 13.024496383262765 32902.01490891605 11.809186547925467 0.24041637376791047
0.6356239421941978 13.01245944677935 28293.17498276002 12.378778323182983 0.2438244662722447
0.6567940545749401 13.00303880944938 24371.91402746321 12.972473089794832 0.2472750662094001
0.6783265849990383 12.995971518977933 21028.138040253627 13.591591814032286 0.2507728940133979
0.7002136277404124 12.991065497330862 18172.441179072932 14.237334953383472 0.2543206184437381
0.7224479464603636 12.98800806726446 15729.735388070594 14.910892192879807 0.25792022411568466
0.7450361512065435 12.986650782645462 13634.314331214853 15.613295992797239 0.26157163571256653
0.7679560574467599 12.9867604532145 11836.422683303761 16.34580697885602 0.2652766930119472
0.7912002343744212 12.988132496694833 10288.819650839512 17.110043835761232 0.26904011372310754
0.8147754139708783 12.990669501004609 8956.557595412189 17.907461604998847 0.2728643304161726
0.8386569681735476 12.99412633099126 7807.696585916799 18.73942632996004 0.27675043088259726
0.8628365651489377 12.998405940998051 6814.487433238334 19.60728100363979 0.28069888319029335
0.8873178415475745 13.003364358504063 5955.6070502880975 20.513112114117394 0.28471605390578386
0.9120729811696855 13.0088447697477 5211.150872275427 21.45871377602494 0.28880495635082587
0.937093573725023 13.014750022540916 4565.354867223942 22.445570907120636 0.2929655187447404
0.9623772381004437 13.020943444914039 4004.6316968787846 23.47570728597739 0.29720152791630594
0.9878969668165477 13.027335629933889 3516.5641264511924 24.551545976022478 0.30151909017642387
1.0136396124773899 13.033789785358547 3091.902471307703 25.675029936939417 0.3059198422211885
1.0396033206640194 13.040240219234793 2721.476159043774 26.848119020382136 0.3104050339897933
1.065754444674305 13.046571620824361 2398.290673431788 28.07391060261973 0.3149834052661968
1.0920860338655256 13.052705779640771 2115.7751923320607 29.35445945076442 0.3196554003563387
1.118583679419342 13.05853571592869 1868.6526174786534 30.692521588323146 0.3244257067065195
1.145214624810458 13.06399857313515 1652.0708004198123 32.09149681133897 0.3293023818728641
1.1719774353094095 13.069006695492183 1462.0772795400032 33.55332472443633 0.3342831142026464
1.1988325887617375 13.073460805054541 1295.4537404217517 35.0825482734009 0.3393814747140114
1.2257781534015773 13.077331162249134 1149.0789201522252 36.681191277380066 0.3445942286607351
1.252774341367189 13.080498426924251 1020.1599379425573 38.35430604009945 0.34993581340700564
1.2798159377843723 13.082936860307749 906.7009534631336 40.10413004846112 0.3554027968348077
1.3068605383786476 13.084521149479562 806.7636247739612 41.93613937545475 0.3610097671336086
1.3338973439493131 13.085233057921403 718.6123321224186 43.853808965015205 0.3667586054472466
1.360904397083222 13.085036910374566 640.6163627971323 45.86183925711125 0.37265713306281223
1.387835703688058 13.083775949302861 571.8296546808489 47.965557124403816 0.3787152731561643
1.4146924659004791 13.08148397732193 510.8234608612075 50.169710623944404 0.3849386344797627
1.4414156898643304 13.078032513771522 456.8852685217194 52.47953528489897 0.39133427113311986
1.4680095524063583 13.073436211285616 409.00947180389875 54.90143875586679 0.39791383163912786
1.4944187372659856 13.067571589952578 366.5422396599526 57.44161017129312 0.4046863757910195
1.52063091359694 13.060426473444299 328.843904754154 60.10667670905789 0.4116616733684049
1.5466141682829666 13.051940415824255 295.29298094283575 62.90374302315173 0.4188502625940182
1.5723299688172796 13.042062346007148 265.47107665676043 65.84043445168223 0.4262635133628146
1.5977543683328008 13.030733154981414 238.9268177435958 68.92494438345992 0.4339136958020187
1.622840720727027 13.017915423719614 215.2407207588699 72.16608621405567 0.44181405478912866
1.6475931387835872 13.00357522867854 194.09937788668478 75.57335037624007 0.4499788911306649
1.6719427696764293 12.987642459426226 175.23687318777283 79.1566742994462 0.4584224279199309
1.6958789850538716 12.970096736176513 158.3630868707123 82.9262471190309 0.4671579285570127
1.719359683457664 12.950885846035195 143.28028837335276 86.89480566000752 0.47620694403617947
1.7423456184967823 12.929945189072482 129.77784129705415 91.07393472020809 0.48558384717817105
1.7648254630333042 12.907301705790376 117.68354884116896 95.47770612218052 0.4953104911973759
1.7867513456852873 12.882864021740295 106.82291522609856 100.11980487032963 0.505404467964607
1.8080909180449027 12.856611969447679 97.08629521848034 105.01674596474379 0.5158914410579116
1.8288011684177745 12.828479450437067 88.33211053249677 110.18506874884939 0.5267939453491114
1.8488814687790707 12.798516720704148 80.46515017572978 115.64239774846475 0.5381353349215238
1.868258637489419 12.766579714797192 73.38854813171777 121.40895054196974 0.5499449790207859
1.8869385487026122 12.732761987123062 67.01037130274159 127.5061422815432 0.5622526530022539
1.9048605710529196 12.696949874627729 61.25674018359198 133.95641452642806 0.575087662844456
1.9220038344373338 12.659134548412718 56.075974699131585 140.78543219804436 0.5884862469184289
1.9383184885675941 12.61925091840855 51.39252985097887 148.02088335674938 0.6024867153939507
1.9538157161016532 12.57740915727524 47.162979523136094 155.69128499958313 0.6171249015006773
1.9684326903205656 12.533481543148207 43.341105487844715 163.83025845967137 0.6324483244999495
1.9821490099490355 12.487486209078558 39.88045393138008 172.47155921874838 0.6484984943448924
1.9949389608260069 12.439414573344866 36.74604098358916 181.65450248725804 0.6653286740295616
2.0067763562588548 12.389257496866033 33.903647731329016 191.4210717259572 0.6829932264038497
2.017624799441872 12.336987726060167 31.32908155627407 201.81729516365252 0.7015513771587655
2.027461555259627 12.282605802565463 28.99246811931612 212.89312883422275 0.7210658364244061
2.0362737917808773 12.226144233266085 26.869566190721166 224.70402432311792 0.7416068339109475
2.0440201338970643 12.167553366747963 24.9428830516968 237.3111645931294 0.7632515818602625
2.050680228631208 12.106851824942767 23.188131806511432 250.78139296833527 0.7860826192063032
2.056254308012642 12.044110488840063 21.59359029643609 265.18780799013035 0.8101881207536377
2.0607034546037966 11.979264357665608 20.14264091178985 280.6121329497975 0.8356677443047846
2.064010587919893 11.912372780581077 18.821857909691946 297.144084008252 0.8626284376612736
2.066173335516598 11.84347675752279 17.619387764233366 314.8840425559238 0.8911907259845995
2.0671682422459656 11.77259076445384 16.524132175819904 333.9413990054889 0.9214804478166649
