M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3] 
0.30524509162190194 8.220380148807509 90241.98976637486 7.568303719208761
0.31162105230991227 8.25421289433284 83357.4479235131 7.8205223792236
0.3182134467059849 8.288285279190768 76894.13744779702 8.081963800462223
0.32502217718325316 8.322552413198371 70842.6485774491 8.352970080012046
0.33205475976513754 8.357072526689722 65188.14756058108 8.63389773911441
0.3393085284046585 8.391802075123396 59919.339626447334 8.925118399133689
0.34678938299205314 8.426731826704637 55020.04084324074 9.227019498729948
0.35449804150165454 8.461879627130177 50472.905242884255 9.540005055144828
0.3624373261778294 8.49720495861289 46260.09571988597 9.864496472667506
0.370611571384884 8.532733452687667 42362.60400893713 10.20086819766002
0.37902051740790693 8.56841662259904 38765.55446895972 10.549519139972515
0.38766915950585173 8.604256407654418 35447.54726673835 10.911022515919768
0.3965590281983762 8.640261234990186 32392.808003286285 11.28587641798713
0.4056926479551745 8.676391625771375 29583.10881251365 11.67434930326746
0.4150725430640769 8.712623829761394 27001.76560812995 12.077181846480794
0.4247037052145467 8.748999861200065 24633.122253894835 12.494852628281775
0.4345857087755769 8.785469336797995 22461.08724883213 12.927797948170566
0.4447223803200371 8.822016948131754 20472.340607849917 13.3768046678832
0.45511648471388505 8.858635314350698 18651.842016781236 13.842182064951098
0.4657682812456042 8.895312353861193 16987.12149671752 14.324844305708856
0.4766813737421128 8.932020954684722 15465.722833434636 14.825177549308245
0.4878594116538758 8.968761535215604 14076.574555876567 15.344015111018734
0.4993036260435811 9.005534472729881 12808.713433541825 15.882054330511124
0.5110140666667005 9.042263278416138 11652.193529834572 16.439808503066736
0.5229951320111474 9.078998335202055 10597.681252154012 17.01826147154849
0.5352463862766647 9.115685949658035 9636.942680468192 17.61816595496637
0.547771652577306 9.152347161700671 8761.959408646739 18.240131477636496
0.5605707733003442 9.188921114317015 7965.067324927831 18.88513103080593
0.5736451252923414 9.22541661609009 7239.723574329031 19.554066659450964
0.5869967780199405 9.261824879122177 6579.953609956144 20.24783079855438
0.6006248098476064 9.2981073575688 5979.709531966905 20.96735512546401
0.6145311523548951 9.334266536725524 5433.891217045111 21.713612727867762
0.6287158514987499 9.370270894574237 4937.717769324505 22.487620415481434
0.6431785045479212 9.406123630790967 4486.789797608532 23.29044118389889
0.6579200948269 9.441775474473554 4076.8861774765337 24.123186839804333
0.6729394058307557 9.477225078288516 3704.4147460878526 24.9870207974315
0.688235422841311 9.51248347834748 3366.16035450355 25.883161056997192
0.7038091815715443 9.547471599771864 3058.798540234936 26.812883376740356
0.7196576889595244 9.582241624693811 2779.688530124363 27.77750931309387
0.7357783846503867 9.616727066370354 2526.208890588782 28.7781242720674
0.7521736545450055 9.650908263054916 2295.9273783980375 29.81646147028115
0.7688367407271959 9.684796091332066 2086.887228168415 30.894059161392338
0.785768111113678 9.718346229515854 1897.0352440357776 32.01201634912679
0.8029606382653376 9.751542001095137 1724.669871728859 33.1724395211159
0.8204213790488238 9.784391511091362 1568.0930778788852 34.37663940517598
0.838134510300983 9.816869733568911 1425.971319540627 35.626692116281106
0.8561049630072283 9.848911616595457 1296.8752120467245 36.92401355992358
0.8743215569651639 9.880554833494761 1179.6827492676962 38.27092650636487
0.8927837066895912 9.911761458981397 1073.2387514275354 39.669206743173795
0.9114860505447144 9.942492820866605 976.5472013736872 41.120817713934834
0.9304189499254671 9.972745079057963 888.7663158425019 42.62814162327515
0.9495819966928919 10.002485355039195 809.004838585672 44.193403394566296
0.9689683134159475 10.031731680727583 736.5398616067644 45.81894036785795
0.9885716255652294 10.060431938915283 670.7149046594831 47.50720919883248
1.0083877481176606 10.088613585564705 610.8897847420179 49.260793217271235
1.0283968094703184 10.116201305218953 556.5397936260184 51.082410280154804
1.0486014560880812 10.143176023378414 507.13772766887365 52.97492115752407
1.0689894788471233 10.169548602555299 462.23332668768126 54.94133849264482
1.0895462040021298 10.195258272910928 421.4223692883543 56.9846379817814
1.1102820241956568 10.220386216197593 384.2971459897008 59.10796392710486
1.131169376672651 10.244805476394404 350.5395249168953 61.31511563827642
1.1522023232721312 10.268540486892856 319.82782940494127 63.60911450531539
1.1733716277769761 10.291569271489386 291.9013673916532 65.99428900223681
1.1946643111494395 10.313889073318627 266.4870366806914 68.47384443522323
1.216074883332226 10.335453433649313 243.3502349291439 71.05244097991779
1.237584461077535 10.356269219946162 222.29452965909758 73.73426328947296
1.2591875190492698 10.376299656868218 203.12272065847995 76.52370814773045
1.2808678117595522 10.395547791404878 185.6599026926168 79.42537788730088
1.3026132875199394 10.413988064152539 169.7571898839112 82.44442281631159
1.3244103693001872 10.43159799925336 155.26548613846214 85.5859425842526
1.3462464103349652 10.448376674242336 142.0598906448417 88.8553282455926
1.3681108425664912 10.464294389398225 130.02169168605127 92.25848201066286
1.3899863682625921 10.479348162441832 119.0458518110539 95.80156786750685
1.4118586668375999 10.493511959206938 109.03600278583684 99.49045359671211
1.4337139224186457 10.506778389737008 99.90479503178418 103.33231443187712
1.4555381392541262 10.519131920525334 91.57147507190632 107.33363617583412
1.4773133470883617 10.530552067555229 83.96502010335561 111.50225919432046
1.4990283097050852 10.541030694058774 77.02030503527821 115.84579563596391
1.5206625406027152 10.55055990158459 70.67839235750364 120.37231803502634
1.542206107856556 10.559121758092521 64.88367477026725 125.09039094845436
1.5636421945621817 10.566704570778839 59.58857830783273 130.00910510522283
1.5849519081794565 10.573301788291465 54.7480757904211 135.13811428183487
1.6061211817738767 10.578902502213424 50.32249999480958 140.48767513848372
1.6271362040036046 10.583489132841466 46.27335384955291 146.06798138518906
1.6479759167611019 10.587064125944943 42.569661139764854 151.89078453044908
1.6686278576361535 10.589610210605917 39.17945682838356 157.96729350901643
1.689075250657234 10.591121614024575 36.0755465382118 164.31053280872655
1.709007030404863 10.59135092305904 33.26433173215056 170.97047595340655
1.7274035626479243 10.589256161979959 30.810801842663658 178.09235994181523
1.7440764509179376 10.584015826893426 28.661739147494846 185.7219901689063
1.7590236409528268 10.575368000150718 26.7680092390155 193.89899680553265
1.77227063197202 10.563189468877763 25.090264660617173 202.6672898442831
1.7838009599784643 10.547278389709033 23.597849486954864 212.07571100042276
1.7936781289154982 10.52773284251351 22.263953465094016 222.1786818393456
1.8018990822980587 10.504452912367267 21.06841543155029 233.0370254355375
1.808495978651386 10.477486407844042 19.993973826944405 244.71890288443666
1.8134867989700574 10.44683103721355 19.02597010208066 257.30093553383915
1.8168962392866315 10.41261231910281 18.15379780237273 270.8694589134809
1.8187408889266647 10.374821093623957 17.367104521440083 285.5210731605434
1.8190375070373226 10.33358471599288 16.658497333855156 301.36833380147004
