B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1], Phase_transition[bool] 
440.36572557020014 343.52869531576596 81.09669698009422 0.07276269964690762 0
671.01477590997 297.1559753664471 84.99128495040237 0.1236569890164737 0
456.9079016403161 364.7461972211168 107.49602762498003 0.015350060224634587 0
747.7482727822725 284.29795129118867 112.9478975011399 0.7753739710862111 0
768.8182759571077 413.29876998086246 89.95772088954263 0.791588216114959 0
205.5673088535313 167.13642247659922 98.92682645792596 0.3874804068148924 1
661.1843485634578 323.25232548004226 104.9783950033158 0.18615643719500552 0
679.5001497664878 250.49755979601534 85.57503900311475 0.5312398647989581 0
526.3245352509725 344.2966796099265 102.30166093170911 0.21771948816641318 0
758.9765768841252 427.2537341315559 98.25783760071336 0.5184541573186426 0
445.7188548767185 13.69782303696933 80.08269895962846 0.8195611755136023 0
747.4471221426822 285.7895332646217 104.20522707643846 0.849213251838296 0
877.6982750302075 417.60669284299496 87.4684065768961 0.5689417003007946 0
869.0013370960057 416.22062525590314 103.69290182839677 0.41499923001572514 0
421.21984569476615 407.0830259721785 93.40996203935029 0.056377451879969676 0
701.8060841258823 281.9196159530863 118.1595163774586 0.6761445449186337 0
232.8694905597243 178.43997260075437 117.05077258816175 0.9610119790033368 0
396.34320940422856 185.21478602402783 96.01742355928212 0.7130046239525717 0
484.8637285638899 467.8563437787757 103.04871371623081 0.5089436554915013 0
629.9004474832308 49.48783885949902 89.83611983371671 0.3671168136815055 0
225.28140314610783 123.74838086253611 110.72911883578008 0.41061701593789846 0
881.7850745992268 131.89543363750315 86.03966439744272 0.4312532632110535 0
769.8697297998219 166.2421675647446 105.0220424276726 0.7084284374045342 0
808.3436084579208 325.25027393581416 88.5728094474233 0.1637286896423732 0
813.4236754241974 366.0721970974121 119.34533014520458 0.6429060141035473 0
341.0759147679823 127.32301892089642 101.63985234467023 0.6567727525050253 0
894.3332062701028 273.6919849084821 95.15114295053236 0.12284205556926675 0
633.1822940699883 392.7566362893529 106.58572341976473 0.1531136182808578 0
557.7283245376276 94.64676641870241 85.99971886813084 0.16326857252552684 0
415.22227825544905 431.7970390756601 93.03294714057884 0.7909619476537567 0
572.7531167798988 325.54722075215926 100.80391031217815 0.5500954593701762 0
573.4837412438646 25.12156296318977 90.67360534653348 0.01493125583260757 0
592.1516164880854 372.78693938914205 83.56963602171413 0.8064712138218235 0
215.61177883989194 305.77885680429415 96.66422428707313 0.03102920050834579 0
326.18950159026065 342.7804713088559 84.75413348402259 0.8327537142388479 1
433.80353718774546 87.20999227395978 113.0483156724672 0.4712650996933787 0
874.3921501951248 459.91133476964677 112.44479355619092 0.7825930289489135 0
321.4517392182022 301.95844098955746 83.98780337062342 0.8679604875367514 0
648.176968089289 399.7238883338008 107.75750864865401 0.3670259572718563 0
651.8220119736982 463.1913073826166 98.32239211641755 0.05182611288943806 0
339.4726715192746 184.72294916425759 89.69820896175624 0.5123482389756374 0
884.3275100780393 130.04131626797715 90.52507594878092 0.3919339885935712 0
719.0617916571192 217.5287146647021 89.81559318869301 0.27118285874118286 0
714.0501767341102 222.12469547230114 89.63364817320485 0.8013853702057925 0
658.8404279148775 21.146356099102455 114.84018413884979 0.6785845463977295 0
242.3637826165602 500.52510341575794 108.582314979449 0.7112926269318188 0
301.45004214733945 92.2520003428732 90.11393316207358 0.987647885196142 0
720.6487371103709 354.2015425291425 113.83446922211911 0.04206410124432325 0
575.6672701601301 102.16200016786759 100.40815218364793 0.2211776665042826 0
664.1298527587136 487.347382879693 91.63260190646626 0.19332659053960977 0
827.3125118934323 542.2841510443535 90.21614008735901 0.04533218258853666 0
381.0174453198242 235.15951574136224 91.69418437132066 0.26667647301320785 0
863.7436819523303 279.2077001886799 105.6528565741726 0.37581251554278383 0
636.5251015843166 361.9505361064802 91.62193118467574 0.6296662459279617 0
336.6214153309445 299.2244480983119 111.53742921850983 0.14684026152692575 1
400.45129007275204 373.7084111647851 88.96571507722366 0.8653971007445165 0
741.8906431328254 483.59501936897396 113.12237712860707 0.879186160361154 0
258.63111946011753 505.684992219681 112.7473840223702 0.4484199395004249 0
458.2831122114933 494.73585021046733 82.77702000759821 0.34103282133106405 0
374.4464641469405 446.43053172490465 80.77110045928758 0.15018525226521307 1
410.31355194459286 351.90574426178694 82.25854380781243 0.8290598128673052 0
143.9999861196238 398.54852969186993 106.19713510185075 0.16735502534518087 0
172.6036323159441 151.98581313531963 118.91716646508573 0.7573504038702679 0
189.78165524509066 362.7353601169331 89.4315835523108 0.17158084846688182 0
476.74403628775195 159.30069322811937 111.34300251015748 0.5721373667099721 0
171.18455022319563 506.91158865626977 102.22901733663096 0.14895004673500067 0
525.4687097766448 130.40093889395686 83.02765429647812 0.6954743834946268 0
238.10025954355123 368.3540463845464 88.47129379413451 0.10661764661826367 0
574.9554127921033 232.38864088782887 87.5246747124734 0.591746215604313 0
406.1383374812174 325.8424902151731 94.51977487411757 0.5072820265308793 0
370.2546252562645 476.0820793477779 119.8344618537042 0.12761975932025915 0
684.9134153140361 402.93570525614024 109.3974447259575 0.4075876055052646 0
594.2210962369675 199.11284678975085 117.39384457950271 0.90363738854541 0
560.1855145825384 318.5930653711587 93.10539286236875 0.6759394459886271 0
697.3383705237296 507.1698092022541 98.58351033237214 0.9662252251273624 0
401.2655039979347 88.38814121376825 111.65814730738875 0.8563408253169815 0
250.41616123040353 441.36289073229364 92.87363958679556 0.7083143733302367 0
594.264559818962 272.40928442600585 109.08175507714276 0.34283378647873464 0
225.79209795407587 15.679717987232122 96.16562995333979 0.4799456599166432 0
266.1830202641155 131.6254702509172 80.49941983013828 0.5864329478958334 0
290.5651343571312 505.4580938452447 97.55413112801995 0.5357553817836807 0
863.1127033122023 121.39260480735953 104.31725909299391 0.7584623886499974 0
485.296307986084 314.80349270672815 84.0193570971633 0.2932370465008839 0
396.80306981742723 265.4277763719504 84.48069976547706 0.01918374616173424 0
888.6450942638362 58.422157582586294 94.10728756290864 0.9082566495744473 0
762.3160817873782 363.6062816332675 87.27142785711004 0.9828364931114555 0
466.54607510847063 21.2537459549825 89.37582886224041 0.04034217978847143 0
238.09693802018546 138.5414626622723 109.81233967308233 0.8440407977292591 0
268.94716441128855 5.69568523780894 93.71230756042401 0.1847491437039901 1
868.8608982922156 79.48003475791633 87.55801984395316 0.501557151136636 0
143.87826954622705 376.5149137736901 95.96745780959355 0.6303321372551264 0
554.7486848196079 496.7362298759653 87.99840585661165 0.06308023516721295 0
235.7192161331439 335.22774664132925 96.46749119740605 0.5344536725004158 0
630.2778215397941 541.3353371268407 117.60491634210396 0.18838630713652982 0
562.4926860932551 89.2178458152194 88.7048146674765 0.40296127188925224 0
600.0740561917573 484.53276286122156 113.90039088009834 0.6002289394543985 0
236.76232360762305 64.77734069211925 101.79307002195134 0.8480631116157691 0
794.6414226314171 60.087424975975324 110.55613152578766 0.125919663455332 0
185.936505450753 49.69814292371385 109.91195810382486 0.7864000035909859 0
229.50777244289688 391.8193009366533 97.47024515133235 0.7124609216009016 0
685.0472714799002 545.4481625135444 104.98292043740986 0.8040583923041412 0
848.9863872315696 153.82374804227914 104.52545230642511 0.14006070707697116 0
193.56493140779997 523.7060238316636 109.87023055806006 0.8234467012078225 0
390.39045212375845 549.9833498892492 116.88447399951036 0.25484565439219 0
413.486423985809 443.6779345213488 101.50460825452237 0.7438770143524001 0
243.34076032989623 356.790888756848 81.50837555911862 0.017716672412071643 0
751.3059689108599 531.4652220861591 92.36772768673507 0.04671937291469219 0
335.44381845078874 286.58432543071666 95.94474235862039 0.4172506864134963 1
635.6315727600753 337.1514204687195 87.59147725370129 0.07608095121918801 0
563.7456110602025 434.6098786473622 85.85402245916283 0.3030894028950707 0
258.460899337064 8.864214364568735 100.89332825272032 0.11483599678843903 1
200.51742523434146 10.192211446801819 96.80446464315828 0.004140625905913908 1
821.994476805704 125.35499843789032 118.34333977331801 0.3271860066827831 0
491.3668097429817 102.24922526528705 118.01181457540275 0.9245026937131003 0
759.5543993707315 207.12055873481796 106.50432811897751 0.34603387356661774 0
188.31410721628387 225.17202420958154 102.93544424653203 0.48931419689092603 0
337.8803523660223 366.1273050366724 91.2811893064506 0.48388064196504976 1
366.5423918540056 62.40466606726663 80.46224848769761 0.20514577925727906 0
747.8192202591188 212.1204064244733 105.53500856766776 0.25142073417098265 0
182.84806137768754 413.056305486413 102.40920681182621 0.10698316852435408 0
283.53032219217505 387.73776020522524 93.61130073968579 0.5236495027258606 0
701.735299690827 109.78771920714111 109.13561454535247 0.9365590855011862 0
696.7316492451899 109.98651928609175 88.01743692909704 0.6306489490553733 0
535.2694958083246 280.8786049080674 98.12895442637117 0.510222441503765 0
498.19152103843857 493.78547736152143 97.97302652426183 0.20259235205466797 0
706.0386053426585 191.66602094651748 106.61333537044109 0.2895006637504056 0
158.43875782940862 107.24939426853662 102.35458903463112 0.15766651580177737 0
891.3342133578323 222.98853628951326 96.67069637346306 0.2855506825986919 0
887.1846540802117 382.2262784922043 84.61500017266742 0.8891958343535953 0
723.1016614189194 454.54672132718997 83.05302036159783 0.8724705403607669 0
582.282731049024 348.4533336374601 84.15387700454603 0.8360942444546148 0
369.94930309126636 377.31609667597843 111.69860056979317 0.9289971018564592 0
695.6691417877453 177.61474621169572 83.49639384306582 0.554844626717296 0
451.88620435613956 169.56667188874215 88.81739773883744 0.5943023106460951 0
180.95189340210283 107.196561150266 117.0243804936247 0.8228222298401402 0
249.08914803235345 315.5967956629146 104.46792832066683 0.13525311297803544 0
626.8142546587354 22.35321377899514 92.00868212206112 0.44343288074678133 0
377.169400983906 132.55845246208548 99.37682237980795 0.5359243960331801 0
385.5508126981988 358.33811684943146 119.51667859497475 0.5560653944246803 0
593.1064710975293 451.71442136930574 104.78432235244092 0.03725505369270232 0
150.29783285427425 419.3070058854594 96.47006724270429 0.39518389511761665 0
358.15194876134603 319.6991780705523 105.04161525403127 0.15354675593770917 1
479.90567913351106 164.2781659154485 116.8509068666992 0.40680908286538164 0
377.3734339777916 357.1398525203521 110.87607275364607 0.7934974682628989 0
264.74175976449914 505.0673417406084 82.13237654709005 0.8514126304136644 0
423.38703162700523 168.13449589152881 97.22428679875253 0.05749710238595629 0
389.04441424812944 135.80638349634077 89.75191809026491 0.05375764133050809 0
785.7929992990993 533.0172136912691 98.75649486813337 0.23890426364013184 0
853.5650991134031 303.0650452154734 85.43585417614835 0.17521099307061094 0
295.1362202949415 391.93973967179517 85.95666326162993 0.9326242503505091 0
559.5499927822799 262.1899320114065 93.12930676027663 0.8444760238042051 0
171.95957760509324 229.86697639845332 100.33812439416707 0.898143395069218 0
168.22570686049195 426.83062241379497 99.23283514526676 0.4055791097628032 0
806.1224502406652 322.3641231715063 112.03705391950831 0.656157693646143 0
189.3192753488088 515.137741950413 82.32013251720235 0.1839457340451861 0
845.3801090174385 29.665059322141445 118.30214296630874 0.2582895705844369 0
203.68454425826644 517.6648829552056 84.44144556967025 0.4585082943963136 0
872.6505006632055 149.53469228593303 101.42948559681594 0.7660900971569915 0
436.98326895123347 126.67184013023375 104.11634058038975 0.3867186367082358 0
590.2791528678438 157.6955648089204 93.7891208328327 0.57753845390402 0
480.01754840311315 457.1298497702934 118.04790976407735 0.34493347857074175 0
681.7758274377599 289.9971467874046 88.40016528849577 0.9710835325968672 0
843.7289493140073 363.726563540192 113.1200051503861 0.2220400269389432 0
163.74392171437566 541.5828919124415 115.99856717619568 0.725550139312438 0
529.4439598814936 23.216764994842425 115.11970477930885 0.5200286808195157 0
495.41309190203344 542.2352979516886 105.5931266966438 0.18237763530816675 0
753.4078233888005 234.3934070165563 113.07530328676378 0.07652716161429884 0
771.0786969253109 470.41773112432014 109.31878954398101 0.09701774408826391 0
809.4306590278154 219.00045513135774 80.96656764382648 0.8971925529226181 0
614.8822528393009 420.00930234863 81.50266874904221 0.4603564682304856 0
847.8098614436983 45.09749165343398 89.10720018690108 0.32318084808016867 0
436.48800025704975 43.92489973321808 113.10876674447462 0.2706424684489571 0
454.2580012007559 399.2281737858853 89.41098756461841 0.15687109704023672 0
444.50379384429567 531.5840984253354 96.54572903698087 0.6153994886473311 0
531.6872142534312 468.5920068595236 83.44551286318183 0.6374518232233409 0
766.3139638904314 461.06606278640004 115.1729064194902 0.6782318144673498 0
507.69654282211945 198.90655360961742 98.603325013046 0.25933386310763495 0
192.30898184536272 8.536088910269191 110.17901847587993 0.1419680439353772 1
621.8176404414849 351.2258336366748 108.38318828665936 0.6255959758015411 0
400.0835553169736 505.5217143490557 98.83782651284328 0.03173484312890151 1
839.3338449750775 164.81774872429685 109.55796920511489 0.9292155909723676 0
759.1083785282219 390.2370980384031 83.1149728247599 0.8125387176673609 0
791.7097257383348 443.2393252421262 109.52978503446255 0.9949572057021306 0
729.0751104298055 47.575594061437805 84.71758607096953 0.14236083416509038 0
543.3338724826076 152.96242027068075 99.9980234062064 0.6913099213132919 0
337.58358068134913 159.16884310488334 104.69834442675177 0.8818569463696282 0
683.1174294261658 1.5649337618586279 111.15762155955721 0.4785933301550256 0
335.2319364056855 159.78886957186663 91.6369540609508 0.37387303514881576 0
532.4258680428443 398.48868156372436 111.84098251228605 0.8228177913692705 0
632.9088173881869 206.38064156961798 119.66440334056011 0.535983150640763 0
344.49262341739984 448.08385167914554 111.28976892334103 0.22773101489313263 1
194.87030362458188 306.11552596615945 82.35556704399923 0.7799230753611582 0
267.5066993397608 418.1890586839947 103.77122336827819 0.8033336223354263 0
565.151747176104 527.9697713262218 109.82987257147637 0.00800235315540243 0
833.7749336942279 414.73328116056706 100.88813811734941 0.7909769869106591 0
859.7137113088226 240.87365675260895 109.78168168023582 0.41460285928342977 0
524.044545228742 463.4081532948468 92.15502175827399 0.43168350291607016 0
535.8600454583554 260.6806514605081 106.05221547897918 0.6650689035109583 0
289.44964274185355 319.0841719371225 88.50080489760785 0.6195388745231772 1
712.7374747144233 297.8176168809312 88.00833558294293 0.49488069742782614 0
793.66667770709 14.059832976805014 91.2988719853254 0.7981554952528115 0
549.6101344483013 446.4153261098499 84.91303456751264 0.629474788351435 0
442.73358500887986 70.27066437536722 116.21105062246211 0.6621755541026889 0
338.0390269867002 215.36911473674022 113.84198918520778 0.9098017617244527 0
676.5537197720753 421.0416056489731 93.30977767756603 0.11732753332574508 0
377.0137858482118 244.68271133743457 109.41737388073722 0.4776607252390932 0
327.5370219650073 308.41824098695014 109.84409337876244 0.5141911786248771 1
584.7643430115767 380.52039759627024 83.39168466015323 0.5290410668051204 0
480.3849937651897 157.12778548869932 98.59029739713554 0.8467479401005944 0
548.8047471203136 316.6250647491443 99.89004046850303 0.9192772977641931 0
828.039918291252 488.80320373956084 115.25513566150212 0.5342921156375982 0
207.91387072613182 363.1900846510999 117.56126836409844 0.5775464445582468 0
541.6784745262928 76.47275717831975 113.26451209781217 0.665945466155532 0
382.21564214603063 215.66215033617925 102.34962580887266 0.8393636796346458 0
716.6600558227105 10.40189196717356 107.49828472469221 0.4308293179511218 0
858.8412434075865 152.59769507791495 99.9841665521796 0.3655101707920677 0
417.2185659675228 529.0046155890781 98.95855011152386 0.9250905861053408 1
719.0880621676517 31.770119022820293 117.90878889305921 0.6922863866503741 0
234.66732489396395 549.2678412558763 80.11673035730955 0.8722178074236465 0
697.9129990190515 211.32180534439436 102.07698638161513 0.5891843919819745 0
151.70361788981265 183.696313522288 97.87914025307683 0.9743000470173557 0
689.4321162648724 454.98729562070645 103.34220131789405 0.4174523197123643 0
626.3161027853687 424.4400420299359 103.02467211806874 0.40951190888173183 0
340.61811992231424 410.76355127074896 98.57458557241469 0.8305477012970169 1
185.6027542744529 393.2671293278949 114.6445701015076 0.15018564202382234 0
648.3215062788844 310.72463432628047 104.12882330342548 0.5624343073059626 0
625.7344258481733 73.37818577126174 91.29953369586396 0.39063384583330185 0
618.6044471239402 69.57609633770015 86.78530589296942 0.3048532363358003 0
786.6859278225 259.3115700063821 94.9171480901855 0.1929413550171316 0
254.8257728878583 256.2161203586386 93.3120854566647 0.8777519417551151 0
755.6100488772247 447.8249891000997 116.15838056005882 0.11726984338583124 0
378.11203938329777 205.3506409975139 93.85727963622809 0.5786079507471438 0
710.3453984810012 181.02356641785008 83.1590744876568 0.8929905225858942 0
779.0346085553011 151.173156440134 113.87930386147286 0.39528091284415545 0
565.6265300849602 514.3435370696382 110.71301334411339 0.412613823899339 0
726.6428270315894 389.5797374968259 88.7388962385401 0.1596772036411015 0
278.70766713213624 183.39920543448505 112.20810980283028 0.190831891099282 1
881.7483666567628 19.393007368184595 95.01830280057266 0.5255846121596399 0
219.37732213764673 399.05960146621135 90.38327357065862 0.8718951383972117 0
620.7046509550798 451.40927991429083 91.64585643809225 0.19637116862775772 0
331.1372355662388 182.42004467019245 102.57447461291744 0.2998598005429063 0
375.22418855714625 302.37320424086977 91.91295724244105 0.5091784645475913 0
894.4879153440902 210.00002553799675 107.31901337952121 0.48813809484764636 0
305.1668473150739 94.92668510971717 108.37587231931911 0.7267568871362352 0
865.2540312300447 68.80345847494047 80.8709771774864 0.7363972386014926 0
538.3500753415128 96.4254079765103 98.09602762898491 0.20374487938239882 0
659.8406979488038 30.41863852064372 114.81903406023571 0.589069186582425 0
521.2039526740507 393.67912138450737 92.53537310558687 0.14073577994977093 0
583.6979648992184 61.11615654652754 109.4968755432034 0.05712940110884457 0
334.0990105608609 459.47945071067915 114.57797561018208 0.46611890471310014 0
829.078228764797 487.0877664469401 117.9673293269665 0.30173455051869247 0
757.117349780043 456.94687480389996 110.09996561793017 0.5347418867095612 0
142.5911680500701 190.35930023829798 100.59926124760094 0.36735297204927986 0
249.93684808305832 215.47558703495542 108.09142115852276 0.6244665832001275 1
153.54560222221915 132.72441570445616 97.42512492133953 0.6020939738778036 0
680.4782185228244 292.4735599784426 86.84792957638466 0.3514111891393985 0
732.6408222391389 534.0522091747907 80.90863612949778 0.3552102863867552 0
338.1510992347528 50.19270769359498 85.20162893368281 0.6841387959047184 0
512.8771689013001 498.4062902090677 110.03895667073111 0.011057172374231539 0
833.6999922085348 19.35524608347968 110.77404303197372 0.7427822080726878 0
262.91327496685534 438.946881640026 84.69779911967011 0.9130509178404822 0
706.9314277246925 471.99143356472524 116.52678437619461 0.7259716199937483 0
712.9443883360697 107.4384009355492 94.89768730911709 0.7398605641604244 0
628.7103535494027 276.77983292807744 83.86088007711882 0.2651828983898987 0
522.5112473103472 433.55978567171144 94.70144036360743 0.9249729885433208 0
381.05408323479793 144.89560418371497 115.79987978499881 0.5362523582574874 0
376.913743554966 539.6729138949081 99.59776282284814 0.7826745548700711 1
671.2936709362111 339.4984134103209 118.77672994317 0.48468846117202624 0
662.3565923297849 425.6388391934567 81.80472834734083 0.49019216751517813 0
717.8831411453316 290.71969924542447 119.61234164767652 0.9504911990653316 0
549.1931247639736 220.02328961617192 80.50588615350469 0.5638728255749226 0
171.1329641917919 547.1626600855777 80.91878397311514 0.9161193152510697 0
457.66836677697 60.08767857531813 93.03968898008694 0.8490829362498814 0
627.8734279202541 255.5186151070785 81.8663495272641 0.9976116807543076 0
461.43474621106924 340.8869799836903 114.94084325504149 0.8427530773830292 0
156.24550525133034 291.3307889215405 118.36821662803933 0.7240249159667346 0
540.027627927126 158.67326495664085 87.81747929268568 0.19948881727611034 0
838.5255738943398 302.9528886974392 118.44084534340948 0.9211152515778234 0
293.26861513956004 300.12979430682844 108.69616884386909 0.14577168537879692 1
486.3654591788842 447.7933707466878 83.19789704160799 0.5909631813134417 0
670.2168885946141 74.19088710493067 109.94446029467538 0.5554060460232874 0
272.3918829719797 142.43448307904072 102.8164028736389 0.6391779841709222 0
439.00052376291694 279.69045460649943 113.26634314083155 0.9155353527822299 0
688.9181022337222 317.44654327172356 96.34251068575381 0.34315634673459594 0
707.9005851522675 387.23924667307745 86.41474613909766 0.5928232635299335 0
580.6391042172986 91.73332546062524 90.71156530935221 0.821474138491972 0
646.210685787705 3.551678157445781 110.47502659775759 0.28512372616120474 0
376.24093746011806 344.81352889274484 94.87506370348986 0.6547549770007642 0
741.8912794832996 319.90694897862625 104.99976330384824 0.43576942035037425 0
241.0465036302753 349.88303788155235 81.16904922640357 0.21835590312091369 0
711.1580192517063 314.2852237045028 116.39607242335579 0.07856352168631486 0
721.0011309442037 503.57290950201866 102.55584823218156 0.7699391751511756 0
479.0189828491724 423.6382544084922 114.10136848407521 0.8440274777789112 0
364.6354944933664 123.42981267854533 98.54483942604341 0.16849789683488348 0
567.9902709422557 413.9984770739242 112.37541824345564 0.4750279482548869 0
563.2262316154931 277.497876737878 104.31318828129072 0.19237249119450905 0
436.02164597745684 408.8893709253284 82.63945357297168 0.2808965170536586 0
213.1688698349341 350.9127318450764 95.04199260856508 0.2445122557324706 0
544.4864048053128 211.96999995682944 86.00553313601073 0.6267655462786947 0
302.9466643359723 415.75040003075117 110.09436686655064 0.35540211052494375 0
475.2111704332517 218.32889128553933 111.55900981868301 0.35327033337133507 0
795.265730175162 149.26549005167692 83.03869703187142 0.8331994557614902 0
460.9875563948463 490.9172331127478 113.34526350928941 0.1591030265488531 0
686.9033564511635 501.740675502342 86.57659890642331 0.21756846216718817 0
348.0198676896848 208.2823791233174 115.24699071974453 0.534794482178001 0
644.2852329550174 278.29918353740845 92.89170970921728 0.5739788987547548 0
353.5540246987289 79.00246268130974 115.5501548164087 0.8258156560620953 0
264.83328500717766 4.516457614616637 91.73833149547279 0.6657472795543504 0
245.139435723959 240.66007255515993 98.73553535362906 0.7877561674545598 0
557.7739968103128 494.45117681919385 80.7162907428881 0.35601635928179987 0
415.5735656919988 9.694865826652949 115.58789337587817 0.659371892696701 0
618.2486892377256 261.76136140002166 103.42211376416518 0.6047666633475957 0
740.4934556066448 373.9229382910397 95.27943371675309 0.34467616678229673 0
207.14338284500428 297.83688218053726 99.70818071169597 0.19866503958852177 0
385.4919524116726 72.62516816469758 117.7079464747186 0.2777238380352134 0
826.505923066178 427.4859712519992 88.46278313364886 0.8490260368434555 0
247.80412363534273 39.39940188760364 94.16175044161001 0.8682238328982508 0
173.7435926676049 434.62159313720974 82.47825287441233 0.8971610917641428 0
667.0061073080828 266.7132992731237 111.03847784315684 0.9069250702540804 0
654.1192964046879 91.87183898882057 89.2514862297532 0.12914375936666622 0
207.59147600212165 25.086331473276637 80.51889763343415 0.7051997452979152 0
