M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3]
0.2416277750616976 15.618515526848569 2160338.09801669 3.5677787854173952
0.2522410978346362 15.314080079743881 1768159.6783741782 3.7594177495683443
0.26315076830452233 15.045796544673628 1454153.6670679532 3.958382083021361
0.27435845352233723 14.808591373888957 1201354.7310263321 4.165008425344506
0.2858636715576218 14.598322399733387 996839.6303699899 4.379588898490877
0.2976648127607323 14.411561344824618 830354.0478177741 4.602278405756236
0.3097652565575133 14.24530776626387 694154.5505669019 4.833487944028627
0.3221658177071446 14.097028254891722 582370.3213385012 5.073514848107856
0.334863477489303 13.964725368636582 490159.41066023655 5.322669248392363
0.3478605874865896 13.846585613878284 413848.28292407 5.58119921652451
0.36115906180436547 13.740903127720033 350387.2448480364 5.849516368834364
0.3747592105301413 13.64643653637799 297486.28360014973 6.127980699068813
0.38866203371289465 13.561985307282324 253229.87331217754 6.416958935180498
0.4028646572193158 13.486619766316604 216079.19843166813 6.716833217337649
0.4173704934894368 13.4192889156823 184801.18217008075 7.028001706364839
0.43217919009876965 13.35927504625694 158415.96544122545 7.350879222700894
0.44729238855317005 13.305853431474675 136082.4338119144 7.6858979175153905
0.46270629060388885 13.258398986930137 117129.35851777432 8.033507977766478
0.4784232917732457 13.216369919779213 101025.97819038415 8.394178367150992
0.49444203584454005 13.179271402724579 87290.95563414099 8.768397605097498
0.5107623091721553 13.146607505609355 75551.64238645439 9.156674586181209
0.5273833867212939 13.11802618864484 65510.71047919518 9.559539442602215
0.5443039554132479 13.093135924168932 56894.693240973036 9.977544452662855
0.5615218796352043 13.071616126800903 49490.40564119938 10.41126499851189
0.5790370966483461 13.053168527684381 43119.79173065088 10.86130057678793
0.5968462594328398 13.03751443717615 37620.718564084054 11.328275866200736
0.6149482219361114 13.024394501266865 32870.90338089285 11.812841856531387
0.633340042136394 13.013591511188348 28758.93303886736 12.315677044015736
0.6520183202461726 13.004907099464942 25197.715571673343 12.837476466532499
0.6709820219515749 12.998102030073184 22104.5433932241 13.378907064861611
0.6902250103982466 12.993023341060885 19413.91753511321 13.940813913614486
0.7097453053013771 12.989503609098051 17075.26012081309 14.523999920835324
0.7295379298776478 12.987402562254044 15033.98258764865 15.129302817455212
0.7495970500313361 12.986543821676802 13252.336526096375 15.757596894768803
0.7699206001356804 12.986807796447586 11695.804543615252 16.409794860108704
0.7905015505633182 12.988060328713559 10332.399370613886 17.086849821093246
0.8113327169891776 12.990217085787844 9138.492613816281 17.789757409727137
0.8324094116830866 12.993128680059389 8090.2759378972405 18.519558058588448
0.8537264294245306 12.996689828309677 7170.782482765894 19.277339442353178
0.8752726523891163 13.000836765780141 6361.1207200337685 20.064239098984345
0.8970411958816366 13.005444876428367 5648.976209041904 20.881427374068114
0.9190297025011341 13.01043705869301 5021.282653136246 21.730139833740704
0.9412238234578625 13.015724130999985 4467.7532649478835 22.611726369672013
0.9636153530872424 13.021228945043104 3979.3644173926577 23.527557271335965
0.9861952596461083 13.026878400747329 3547.081773139799 24.479069290726123
1.0089542030216656 13.03260436396234 3164.6171277552953 25.467769718635093
1.0318757060233807 13.038336257052935 2826.120753510563 26.49524077785138
1.0549645442255788 13.043971120815675 2526.0802436921717 27.563094850818636
1.0781923291260804 13.04949435305175 2259.989449747832 28.673055255454322
1.1015548382240608 13.054816596057597 2023.4811496173675 29.826991870370172
1.1250372591167725 13.059889138806657 1813.2401409417578 31.026833325449886
1.1486270145342903 13.064653663063106 1626.3040376073948 32.27461063141774
1.172310860447253 13.069048972422612 1459.8093648492575 33.57246409322933
1.1960759572776285 13.073022711808184 1311.6345677949769 34.92265077277739
1.2199047556704514 13.076525956178894 1173.966609961686 36.32741315588467
1.2437838199086186 13.07951188572401 1061.3049832166403 37.78907649536491
1.2676983676365374 13.081922418808764 955.7978592110044 39.310551693617455
1.29163057817215 13.08372222112701 861.5213170535953 40.89464355852509
1.3155631928008782 13.084852368043606 777.219034028326 42.54372093751066
1.3394813562913206 13.085276587458198 701.5920373573872 44.26135037290827
1.3633671140160244 13.084941761607086 633.9974337114262 46.050636967883364
1.387200851807236 13.083814726199728 573.3382853786087 47.914755838791415
1.410965290512434 13.081853480098037 518.8460507945408 49.85767253368107
1.4346419996358482 13.079012728367596 469.9657329022348 51.88281769003039
1.4582090069832099 13.075265516070994 425.9907824660649 53.99443183229373
1.4816517471009323 13.070555523202135 386.4748421861402 56.19697247187902
1.5049440346667018 13.0648534863308 350.888805184587 58.49426111281793
1.5280705885965902 13.058125960553122 318.8617431596685 60.89167659639903
1.5510089022471703 13.050338061276232 289.98157516855383 63.39420862949205
1.5737356646695089 13.041455375201018 263.9478727268981 66.00716858633459
1.596233544606428 13.031434598392172 240.4327526358135 68.7362155258754
1.618469794135096 13.020243830026992 219.19279694442795 71.58738442093473
1.6404456205915696 13.007879083412362 199.9864133365821 74.56711680260307
1.6621171583687715 12.994278212499736 182.6192442801161 77.68229404617257
1.6834711418577255 12.979419646060158 166.9162913812632 80.9402735504423
1.7044832724783452 12.963273103308714 152.67386225947226 84.34892809078724
1.7251310979051544 12.945817753172623 139.776416116405 87.91633147596191
1.7453917659412141 12.927015422237169 128.0852935604971 91.65123944989622
1.7652429817276063 12.906848405994793 117.46160819392217 95.56353786169167
1.7846615712667606 12.885283436796142 107.81526259386246 99.66270504726585
1.8036251123666363 12.862299337300088 99.0640386659258 103.9599222830715
1.8221089634067578 12.837869716535202 91.0908542543537 108.46676542116987
1.8400927555049826 12.811978568375519 83.84071405302805 113.19543736999881
1.857553442235723 12.784594643271188 77.23624677448132 118.15908195947584
1.8744672925690535 12.75570773967643 71.22062574598857 123.37186720039901
1.8908114954537025 12.725286778658788 65.73730136595836 128.84907649381424
1.906565216187866 12.69332256141472 60.732251197824546 134.60720867384717
1.9217061225994856 12.659794009621452 56.162256977287555 140.66408787525924
1.9362134078635111 12.624688058778 51.98795333715457 147.03788783966436
1.9500562018194434 12.587964298162227 48.17173310467157 153.74989718167723
1.9632311105570286 12.54965644313838 44.682840010381305 160.8215214002873
1.975713907931162 12.509757943979794 41.48964079833776 168.27662639619206
1.987074301753193 12.468826732279071 38.63709549990343 176.2317245846592
1.9939829464521555 12.428448459646194 36.53841288879859 185.39271704648186
1.9959676995643447 12.38535170398397 35.05058253990533 195.956447855138
