M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3]
0.2416277750616976 15.618515526848569 2160338.09801669 3.5677787854173952
0.252240626012623 15.314077221830575 1768126.5134776046 3.7594094599604957
0.263149738178255 15.04584516766836 1454211.1167118764 3.958364950387035
0.2743569024148778 14.808647498321015 1201329.5329806053 4.164981660763301
0.2858610837855777 14.598381396276768 996810.7198396007 4.379552048954813
0.29766239840481984 14.411603223766223 830336.4286695258 4.602230473347512
0.30976223846116424 14.24534207900944 694181.7917329827 4.833428111899515
0.3221604471275054 14.097104020484975 582395.3669527204 5.07344226194513
0.3348583281341277 13.964855992747994 490189.04954092175 5.322583014439844
0.34785521174797707 13.846638220340788 413869.8554264337 5.581099188324576
0.3611520955144848 13.740957901558826 345293.92560993717 5.849400895898012
0.3747528569389751 13.646479906282323 297506.23402120476 6.127848762652817
0.38865464408223893 13.5620328251529 253242.2218343901 6.4168094680290855
0.40285667475248366 13.486634852791466 216096.76104875669 6.7166651010039
0.41736217233639394 13.419317048905429 184812.74298088637 7.027813768360441
0.4321707682438043 13.359298240926117 158436.97328676676 7.350670233461807
0.4472812723132471 13.305881936017276 136091.87548805895 7.685666587170325
0.4626950233091789 13.25843525164117 117146.33288129664 8.033252952693736
0.4784111240425161 13.216391537710052 101035.77915015926 8.393898226308385
0.4944290136609569 13.179285595893093 87301.08718617121 8.768090856108529
0.5107486292512966 13.146625959490384 75560.54268568094 9.156339661159654
0.5273687826536457 13.118038563415753 65517.6568341734 9.559174693695933
0.5442880337750879 13.093170351558655 56901.32550027192 9.977148147295937
0.5615054452775275 13.07163360960022 49497.08556557725 10.410835314302938
0.5790191507378819 13.053199042406831 43124.9674691964 10.860835596120602
0.5968269223815524 13.03753256175695 37299.35146775434 11.327773570420835
0.6149281366224834 13.024408016529643 32875.264269782456 11.81230011974282
0.6333188439347668 13.013617826744834 28763.15518899759 12.315093626445803
0.6519965315096778 13.004900033311243 25201.620472654497 12.836844676482594
0.6709579647571048 12.99810977000748 22108.14037988944 13.378228464521515
0.690200849401308 12.993036157628902 19417.75631957238 13.94008586535877
0.7097195989445078 12.989505952377865 17076.42998765915 14.523219641205374
0.7295098291127065 12.987395543336495 15036.224340248209 15.128467367814316
0.7495696071980884 12.986542796737538 13254.495004355571 15.756703171292813
0.7698907466739915 12.98680333106439 11697.440219847696 16.408839583061223
0.7904706329715014 12.988070064908833 10265.424444718996 17.085829523332094
0.8113007996396181 12.990213116649954 9140.194241109226 17.78866842438281
0.8323761428980146 12.993112287106447 8039.755630626031 18.518396505852166
0.8536918857081887 12.996683646351977 7171.862224440657 19.276101215304845
0.8752360004307972 13.000828640370775 6362.281899517406 20.062919848387676
0.8970051501447674 13.005437529189606 5650.170748313206 20.880013768203103
0.9189914263477479 13.010421644168098 5022.245187103168 21.728635249806274
0.941184390308067 13.015725092690458 4468.72862803174 22.610125609219974
0.9635739180011215 13.021224129199458 3980.1913315750726 23.525854819773446
