M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3]
0.2416277750616976 15.618515526848569 2160338.09801669 3.5677787854173952
0.25223838360449924 15.314138259405004 1768325.790934812 3.759373231976282
0.2631457303382819 15.045897966099497 1454180.6589469276 3.9582900764373865
0.2743505475560494 14.808750876385135 1201511.058401971 4.164864693725306
0.28585297012642497 14.598511125180476 996881.0543672756 4.379391009743261
0.29765152783408977 14.411744063485752 830470.5206505529 4.602021001616894
0.30974965092012635 14.245491128770079 694299.2373837706 4.833166638674592
0.3221451618580559 14.097268133832332 582554.5555822076 5.073125054593086
0.33483952810918355 13.964998119789648 490346.3850404935 5.322206168032642
0.3478342522650289 13.846802048161639 414016.929332629 5.580662063548955
0.3611306241859104 13.74107661783989 350506.8355252473 5.84889628114042
0.3747250754694708 13.646653681206816 297607.101767984 6.127272207015814
0.38862283300644795 13.56222090111747 253337.16545298253 6.416156308703441
0.4028222349041916 13.486834164045469 216180.47568678163 6.715930451569061
0.4173245939274752 13.419478515349958 184884.43361091876 7.026992506334656
0.4321291032159887 13.35945220783328 158501.0828063655 7.34975698704872
0.44723625210251333 13.306019524161249 136154.25049470545 7.6846557211440905
0.46264683159397263 13.258562285389813 117201.69548290873 8.03213855336019
0.4783581414631798 13.21652671610389 101084.50975415389 8.392674085474805
0.4943730322137412 13.17941213278154 86436.06799626362 8.76675045398916
0.5106874391084046 13.146745251042761 75600.01979465113 9.154876148138875
0.5273034349918251 13.118145276673738 65556.38516193634 9.557580870864747
0.5442185739992589 13.093251606085405 56932.62107227841 9.975416445671453
0.5614309306196296 13.071725962356833 49526.17843074654 10.40895777263357
0.578940818009879 13.053289199801368 43151.129488470644 10.858803837172514
0.596743683714937 13.037602540309642 37649.28392336103 11.325578775633327
0.6148398664306346 13.02447501809317 32896.71204507147 11.809933002132402
0.6332262422805364 13.013651286749871 28782.437779490836 12.312544401629081
0.6518981490496812 13.004943201044162 25219.93108869368 12.83408411034588
0.6708556039385213 12.998134824918335 22123.01085155491 13.375263383403704
0.6900933219246408 12.99305049869676 19432.16819278663 13.936904747139346
0.7096069995747037 12.989537505199689 16962.628775847617 14.51981032679832
0.7293928433210343 12.987398733953134 15047.682808905432 15.124817020357765
0.7494464564194327 12.986537420832079 13264.77180717222 15.752798232434829
0.7697617400580722 12.9868007323896 11706.728535888094 16.404665726123696
0.7903360753989547 12.988060484091365 10342.594452226345 17.081371603115883
0.8111613665216689 12.990196388677061 9147.781705976284 17.783910423359394
0.8322315521350474 12.993103269694553 8099.3683598494845 18.513321476465183
0.8535404138442674 12.996666182049863 7133.310816752847 19.2706912180827
0.8750803612433546 13.000799954255498 6367.804148294226 20.057153717893772
0.8968454392752179 13.005392985303539 5655.397288395922 20.873837604019208
0.9188244405099636 13.010390672141876 5026.881180817294 21.722061638743877
0.9410112703105562 13.015681808128797 4472.749654572453 22.603131844657085
0.9633959927914113 13.021184542322919 3983.8603987246975 23.5184168143779
0.9859680179846492 13.026827430145632 3551.103189208827 24.469351486059693
1.0087197621219735 13.032549143263987 3168.575785256659 25.45744121086831
1.0316399385652484 13.038265800031517 2829.571567309118 26.484266136660334
1.0547159622620628 13.043915985631301 2529.0626998373064 27.551485933960613
1.0779380800067302 13.049434172570308 2262.704386702981 28.660742949169666
1.1012952315639395 13.05475457286683 2026.0160818203376 29.8139166609769
