M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3]
0.2416277750616976 15.618515526848569 2160338.09801669 3.5677787854173952
0.25223986466668996 15.314106574324018 1768050.0599235648 3.7593977683172435
0.2631486310241882 15.045860370921277 1454193.9243006718 3.958340786649721
0.2743597847572232 14.808493564967714 1201320.9328188845 4.1649439123400755
0.2858584921486007 14.598433389092648 996776.3709338241 4.379500077024325
0.2976592619811957 14.411634619635205 830432.0937208929 4.6021628705711155
0.30976018274404366 14.245339543258355 694231.0137908402 4.833343726325421
0.32215549790427683 14.097170354929116 582461.6845578841 5.073339888791476
0.3348523760479732 13.964842851920402 490211.77986011916 5.322461393306412
0.3478486289623834 13.846685166417021 413912.26031168085 5.5809581127563925
0.3611446731087082 13.74101303943043 350434.711760057 5.849238038266668
0.3747437580545614 13.646534552947111 297537.5061635226 6.127662686314387
0.38863968577948227 13.56220617656057 253271.55171307139 6.416598667932366
0.4028457197916727 13.486692418892366 213344.39487048626 6.716427999913659
0.4173499274295169 13.419373430428793 184835.42750592963 7.027548712838259
0.4321562995008405 13.359361426291178 158452.44288860305 7.350375489587579
0.4472658590973426 13.305940430530518 136108.9405500725 7.685340335985686
0.46267833006330145 13.258489842722442 117156.35339662462 8.032893285347113
0.4783933741742205 13.216467087812397 101052.08453359897 8.393503138879966
0.4944085529748307 13.179350216807645 87314.54426147164 8.76765824409176
0.5107284976142225 13.146667869187734 75573.08887369465 9.155867313573813
0.5273472292499201 13.1180847194858 65532.26296209604 9.558660286802734
0.5442656335902389 13.093205433743957 56911.80171723697 9.976589237890911
0.5614816712345682 13.07166065524135 49505.840429463584 10.410229332550193
0.5789940433099332 13.05323206955016 43135.19434542058 10.86017983789732
0.5967998923398747 13.037578793380721 37634.06713842485 11.327065189135054
0.6148986908670101 13.024435587714741 32882.10229221981 11.811536117585874
0.6332888661606544 13.01361909192283 28768.294138027464 12.314270845037415
0.6519651197458411 13.00491115211445 25207.377413692226 12.835953679394486
0.6709251518714827 12.998117967872478 22113.027346596824 13.377271454934668
0.6901659966649293 12.99303594049803 19423.447492012503 13.939059123906478
0.7096813878128807 12.989535407336083 17080.564339190452 14.52211924289127
0.7294720691847866 12.987410259377224 15040.296096225382 15.12728916883691
0.7495291157315228 12.986547706729775 13257.667378179456 15.755442794932353
0.769849707492419 12.986807739451338 11700.866933890738 16.407492404558745
0.7904273232519012 12.988067369281534 10336.949669907093 17.08439065368372
0.8112558268044555 12.990208336421597 9142.742340142771 17.787132692967653
0.8323292930065062 12.993115196857937 8093.994171151453 18.516758441803844
0.8536422051699473 12.996677907738668 7173.9741784753505 19.274355027530866
0.8751862253783488 13.000814218057105 6364.050902981453 20.061059404131026
0.8969540001743637 13.005425590248153 5651.87978796456 20.878020268458794
0.9189366460212107 13.010412627957539 5023.715287017045 21.726513457061394
0.9411284488455727 13.015700859095409 4469.993759911548 22.607868193348637
0.9635162752573599 13.021205921472818 3981.406757213082 23.523454004895214
0.9860931523284562 13.026854229335846 3548.926802067963 24.474706829264097
1.0088497305693966 13.032574303909184 3166.5023441556996 25.463133086333297
1.031772933299498 13.038292571933724 2827.7022491227845 26.490314067218183
1.054852232766412 13.043948530885244 2527.398199445998 27.557891057433494
1.078077464037883 13.049471578428555 2261.1845618584684 28.667528004562207
1.1014377126384882 13.054787955072852 2024.616473049508 29.8211221135936
1.1249176652027295 13.05986208945108 1805.6044334222781 31.020600793196536
1.1485041994958427 13.06462923148671 1627.2249974355648 32.2679937450655
1.1721849242990285 13.069022719341175 1460.757006718424 33.5654398703989
1.195946695291277 13.0730029956743 1312.3994076921356 34.91519472509339
1.2197731766101871 13.076512945005451 1179.967562797142 36.31954035957835
1.243650078714523 13.079502357244026 1061.9256833877666 37.7807199508136
1.2675615547797217 13.081912596009746 956.3486696327507 39.30168179439415
1.2914905211603647 13.083716201075639 862.0390829394845 40.885228700268584
1.315421647878536 13.084845874168943 777.6822902115672 42.53377637782821
1.3393382041520596 13.08527550682477 702.0672371882514 44.25079345369942
1.363221194924969 13.084944801212774 634.3674294575989 46.03948229182549
1.387051496099211 13.083825996315674 573.6830843732397 47.90291190925842
1.4108150786814753 13.081866020461986 519.1826630673966 49.84515294256133
1.4344890810822697 13.079035639149101 470.27750178017135 51.869520953816625
1.4580559631260717 13.075291400910718 426.2724954278287 53.98037010125181
1.4814965019381452 13.07058890481359 386.72709551939477 56.18203293658359
1.5047884806181961 13.064895748640282 351.12385671671507 58.478453959527975
1.5279128989766673 13.058178175802684 319.0695379279215 60.8749459932288
1.5508500795325941 13.050396144139466 290.17334058081224 63.37649468865441
1.573576142523931 13.04152282167723 264.1150102852523 65.98840703858485
1.5960720431135018 13.031511516241236 240.58800084752684 68.7163373657527
1.618310268526575 13.020329251663986 219.32552454212637 71.56631551988504
1.640284810003184 13.007974937958732 200.11676598828055 74.54477748675129
1.6619576269621825 12.994384294765334 182.7466545039416 77.65859863515352
1.6833106372334423 12.979538814035864 167.03250250425583 80.91512985330881
1.704323906841138 12.963403726544865 152.7917155433197 84.32223685455891
1.724972451259299 12.945956685741445 139.8742203982153 87.88808093991807
1.7452342411542132 12.92716911836335 128.16850045924286 91.6212230517022
1.7650868290344839 12.907011586887826 117.54683290672735 95.53173300909914
1.7845078117855757 12.885460819997363 107.88948539907668 99.62888064277608
1.803471989483297 12.862492496510587 99.12880843524312 103.92404259207744
1.8219568808379234 12.838079087394288 91.15167279119414 108.42868228625551
1.839945044896473 12.812200446560524 83.89682534695305 113.1549708935274
1.8571634460424584 12.784930326312791 77.3597526763708 118.14060563285689
1.8709464648138823 12.756244128459796 72.1260025400767 123.67560184454845
1.8806593475158069 12.7237275829398 67.99797297923686 129.8643953751784
1.8867400269215995 12.686380597615782 64.66885827603606 136.73702991198996
1.8896261206442264 12.643820421842516 61.93705898236811 144.32424296546563
1.8897393298883884 12.596084504716803 59.643694257849106 152.65980126970987
