    323.0720000000     107.2814391322       2.3288421179     -68.9946344777     -72.0996581014
    323.1220000000     107.5016404744       2.3470992882     -68.9258135019     -72.0470054090
    323.1720000000     107.7209548760       2.3654070091     -68.8569845223     -71.9943302231
    323.2220000000     107.9394014125       2.3837651402     -68.7881465850     -71.9416325371
    323.2720000000     108.1569970784       2.4021735512     -68.7192988702     -71.8889123443
    323.3220000000     108.3737572268       2.4206321195     -68.6504406636     -71.8361696379
    323.3720000000     108.5896958895       2.4391407290     -68.5815713346     -71.7834044112
    323.4220000000     108.8048260135       2.4576992688     -68.5126903209     -71.7306166574
    323.4720000000     109.0191596424       2.4763076326     -68.4437971164     -71.6778063699
    323.5220000000     109.2327080552       2.4949657175     -68.3748912622     -71.6249735418
    323.5720000000     109.4454818767       2.5136734241     -68.3059723388     -71.5721181666
    323.6220000000     109.6574911652       2.5324306557     -68.2370399611     -71.5192402373
    323.6720000000     109.8687454831       2.5512373180     -68.1680937730     -71.4663397474
    323.7220000000     110.0792539560       2.5700933192     -68.0991334440     -71.4134166900
    323.7720000000     110.2890253199       2.5889985692     -68.0301586660     -71.3604710584
    323.8220000000     110.4980679630       2.6079529797     -67.9611691506     -71.3075028459
    323.8720000000     110.7063899584       2.6269564644     -67.8921646268     -71.2545120457
    323.9220000000     110.9139990943       2.6460089381     -67.8231448394     -71.2014986511
    323.9720000000     111.1209028981       2.6651103173     -67.7541095473     -71.1484626554
    324.0220000000     111.3271086587       2.6842605195     -67.6850585217     -71.0954040518
    324.0720000000     111.5326234446       2.7034594637     -67.6159915456     -71.0423228335
    324.1220000000     111.7374541208       2.7227070699     -67.5469084124     -70.9892189939
    324.1720000000     111.9416073632       2.7420032592     -67.4778089248     -70.9360925261
    324.2220000000     112.1450896707       2.7613479538     -67.4086928945     -70.8829434235
    324.2720000000     112.3479073779       2.7807410766     -67.3395601409     -70.8297716792
    324.3220000000     112.5500666640       2.8001825517     -67.2704104911     -70.7765772866
    324.3720000000     112.7515735622       2.8196723040     -67.2012437789     -70.7233602389
    324.4220000000     112.9524339687       2.8392102591     -67.1320598443     -70.6701205293
    324.4720000000     113.1526536488       2.8587963437     -67.0628585335     -70.6168581510
    324.5220000000     113.3522382450       2.8784304850     -66.9936396979     -70.5635730974
    324.5720000000     113.5511932820       2.8981126110     -66.9244031941     -70.5102653617
    324.6220000000     113.7495241730       2.9178426504     -66.8551488836     -70.4569349370
    324.6720000000     113.9472362246       2.9376205329     -66.7858766322     -70.4035818167
    324.7220000000     114.1443346415       2.9574461883     -66.7165863101     -70.3502059940
    324.7720000000     114.3408245309       2.9773195476     -66.6472777914     -70.2968074622
    324.8220000000     114.5367109067       2.9972405422     -66.5779509539     -70.2433862144
    324.8720000000     114.7319986927       3.0172091040     -66.5086056789     -70.1899422440
    324.9220000000     114.9266927266       3.0372251657     -66.4392418513     -70.1364755441
    324.9720000000     115.1207977634       3.0572886605     -66.3698593588     -70.0829861080
    325.0220000000     115.3143184774       3.0773995222     -66.3004580924     -70.0294739289
    325.0720000000     115.5072594661       3.0975576851     -66.2310379457     -69.9759390001
    325.1220000000     115.6996252524       3.1177630842     -66.1615988152     -69.9223813148
    325.1720000000     115.8914202869       3.1380156547     -66.0921406000     -69.8688008662
    325.2220000000     116.0826489507       3.1583153326     -66.0226632015     -69.8151976476
    325.2720000000     116.2733155569       3.1786620545     -65.9531665234     -69.7615716521
    325.3220000000     116.4634243537       3.1990557571     -65.8836504719     -69.7079228731
    325.3720000000     116.6529795249       3.2194963780     -65.8141149553     -69.6542513038
    325.4220000000     116.8419851934       3.2399838549     -65.7445598836     -69.6005569373
    325.4720000000     117.0304454218       3.2605181264     -65.6749851692     -69.5468397670
    325.5220000000     117.2183642144       3.2810991312     -65.6053907261     -69.4930997860
    325.5720000000     117.4057455188       3.3017268085     -65.5357764702     -69.4393369875
    325.6220000000     117.5925932275       3.3224010982     -65.4661423192     -69.3855513648
    325.6720000000     117.7789111793       3.3431219404     -65.3964881924     -69.3317429112
    325.7220000000     117.9647031605       3.3638892757     -65.3268140107     -69.2779116197
    325.7720000000     118.1499729063       3.3847030450     -65.2571196966     -69.2240574837
    325.8220000000     118.3347241024       3.4055631899     -65.1874051740     -69.1701804964
    325.8720000000     118.5189603856       3.4264696521     -65.1176703682     -69.1162806510
    325.9220000000     118.7026853453       3.4474223739     -65.0479152061     -69.0623579407
    325.9720000000     118.8859025245       3.4684212979     -64.9781396158     -69.0084123586
    326.0220000000     119.0686154212       3.4894663671     -64.9083435265     -68.9544438982
    326.0720000000     119.2508274888       3.5105575250     -64.8385268691     -68.9004525524
    326.1220000000     119.4325421374       3.5316947154     -64.7686895753     -68.8464383147
    326.1720000000     119.6137627351       3.5528778823     -64.6988315781     -68.7924011781
    326.2220000000     119.7944926082       3.5741069704     -64.6289528117     -68.7383411359
    326.2720000000     119.9747350425       3.5953819245     -64.5590532113     -68.6842581813
    326.3220000000     120.1544932842       3.6167026898     -64.4891327132     -68.6301523075
    326.3720000000     120.3337705405       3.6380692120     -64.4191912548     -68.5760235077
    326.4220000000     120.5125699805       3.6594814370     -64.3492287743     -68.5218717752
    326.4720000000     120.6908947359       3.6809393111     -64.2792452111     -68.4676971031
    326.5220000000     120.8687479017       3.7024427809     -64.2092405053     -68.4134994846
    326.5720000000     121.0461325372       3.7239917934     -64.1392145981     -68.3592789129
    326.6220000000     121.2230516663       3.7455862959     -64.0691674316     -68.3050353813
    326.6720000000     121.3995082784       3.7672262360     -63.9990989486     -68.2507688830
    326.7220000000     121.5755053289       3.7889115616     -63.9290090929     -68.1964794111
    326.7720000000     121.7510457400       3.8106422210     -63.8588978090     -68.1421669588
    326.8220000000     121.9261324013       3.8324181628     -63.7887650422     -68.0878315194
    326.8720000000     122.1007681702       3.8542393359     -63.7186107387     -68.0334730860
    326.9220000000     122.2749558725       3.8761056894     -63.6484348454     -67.9790916518
    326.9720000000     122.4486983033       3.8980171728     -63.5782373097     -67.9246872101
    327.0220000000     122.6219982269       3.9199737360     -63.5080180801     -67.8702597541
    327.0720000000     122.7948583783       3.9419753290     -63.4377771055     -67.8158092768
    327.1220000000     122.9672814626       3.9640219022     -63.3675143357     -67.7613357716
    327.1720000000     123.1392701563       3.9861134062     -63.2972297209     -67.7068392315
    327.2220000000     123.3108271073       4.0082497921     -63.2269232122     -67.6523196499
    327.2720000000     123.4819549359       4.0304310110     -63.1565947612     -67.5977770199
    327.3220000000     123.6526562347       4.0526570145     -63.0862443202     -67.5432113346
    327.3720000000     123.8229335694       4.0749277543     -63.0158718419     -67.4886225873
    327.4220000000     123.9927894792       4.0972431825     -62.9454772799     -67.4340107712
    327.4720000000     124.1622264769       4.1196032515     -62.8750605882     -67.3793758794
    327.5220000000     124.3312470500       4.1420079138     -62.8046217212     -67.3247179051
    327.5720000000     124.4998536604       4.1644571223     -62.7341606342     -67.2700368415
    327.6220000000     124.6680487450       4.1869508302     -62.6636772827     -67.2153326818
    327.6720000000     124.8358347166       4.2094889907     -62.5931716230     -67.1606054192
    327.7220000000     125.0032139634       4.2320715576     -62.5226436118     -67.1058550468
    327.7720000000     125.1701888500       4.2546984848     -62.4520932062     -67.0510815578
    327.8220000000     125.3367617178       4.2773697263     -62.3815203640     -66.9962849455
    327.8720000000     125.5029348848       4.3000852366     -62.3109250432     -66.9414652030
    327.9220000000     125.6687106464       4.3228449703     -62.2403072027     -66.8866223234
    327.9720000000     125.8340912758       4.3456488822     -62.1696668013     -66.8317562999
    328.0220000000     125.9990790239       4.3684969276     -62.0990037988     -66.7768671258
    328.0720000000     126.1636761201       4.3913890617     -62.0283181550     -66.7219547941
    328.1220000000     126.3278847722       4.4143252402     -61.9576098305     -66.6670192981
    328.1720000000     126.4917071671       4.4373054188     -61.8868787860     -66.6120606309
    328.2220000000     126.6551454707       4.4603295536     -61.8161249829     -66.5570787857
    328.2720000000     126.8182018286       4.4833976009     -61.7453483828     -66.5020737557
    328.3220000000     126.9808783660       4.5065095172     -61.6745489479     -66.4470455341
    328.3720000000     127.1431771884       4.5296652592     -61.6037266405     -66.3919941139
    328.4220000000     127.3051003816       4.5528647839     -61.5328814236     -66.3369194884
    328.4720000000     127.4666500118       4.5761080484     -61.4620132603     -66.2818216507
    328.5220000000     127.6278281265       4.5993950102     -61.3911221143     -66.2267005940
    328.5720000000     127.7886367540       4.6227256268     -61.3202079496     -66.1715563115
    328.6220000000     127.9490779043       4.6460998560     -61.2492707305     -66.1163887963
    328.6720000000     128.1091535689       4.6695176560     -61.1783104217     -66.0611980415
    328.7220000000     128.2688657213       4.6929789849     -61.1073269881     -66.0059840405
    328.7720000000     128.4282163171       4.7164838011     -61.0363203952     -65.9507467862
    328.8220000000     128.5872072943       4.7400320633     -60.9652906087     -65.8954862719
    328.8720000000     128.7458405737       4.7636237304     -60.8942375945     -65.8402024907
    328.9220000000     128.9041180589       4.7872587614     -60.8231613191     -65.7848954357
    328.9720000000     129.0620416363       4.8109371156     -60.7520617490     -65.7295651002
    329.0220000000     129.2196131760       4.8346587524     -60.6809388513     -65.6742114773
    329.0720000000     129.3768345316       4.8584236315     -60.6097925932     -65.6188345601
    329.1220000000     129.5337075402       4.8822317127     -60.5386229423     -65.5634343417
    329.1720000000     129.6902340229       4.9060829560     -60.4674298665     -65.5080108154
    329.2220000000     129.8464157852       4.9299773217     -60.3962133338     -65.4525639743
    329.2720000000     130.0022546167       4.9539147701     -60.3249733128     -65.3970938116
    329.3220000000     130.1577522916       4.9778952619     -60.2537097722     -65.3416003203
    329.3720000000     130.3129105691       5.0019187579     -60.1824226809     -65.2860834936
    329.4220000000     130.4677311929       5.0259852191     -60.1111120083     -65.2305433247
    329.4720000000     130.6222158923       5.0500946065     -60.0397777237     -65.1749798067
    329.5220000000     130.7763663815       5.0742468815     -59.9684197971     -65.1193929327
    329.5720000000     130.9301843605       5.0984420056     -59.8970381985     -65.0637826960
    329.6220000000     131.0836715149       5.1226799406     -59.8256328982     -65.0081490896
    329.6720000000     131.2368295160       5.1469606482     -59.7542038666     -64.9524921067
    329.7220000000     131.3896600213       5.1712840905     -59.6827510747     -64.8968117404
    329.7720000000     131.5421646744       5.1956502298     -59.6112744935     -64.8411079839
    329.8220000000     131.6943451053       5.2200590284     -59.5397740942     -64.7853808302
    329.8720000000     131.8462029305       5.2445104489     -59.4682498483     -64.7296302726
    329.9220000000     131.9977397532       5.2690044539     -59.3967017275     -64.6738563042
    329.9720000000     132.1489571634       5.2935410064     -59.3251297039     -64.6180589180
    330.0220000000     132.2998567382       5.3181200695     -59.2535337497     -64.5622381073
    330.0720000000     132.4504400418       5.3427416063     -59.1819138371     -64.5063938651
    330.1220000000     132.6007086256       5.3674055802     -59.1102699389     -64.4505261847
    330.1720000000     132.7506640286       5.3921119548     -59.0386020279     -64.3946350591
    330.2220000000     132.9003077774       5.4168606938     -58.9669100771     -64.3387204814
    330.2720000000     133.0496413861       5.4416517611     -58.8951940598     -64.2827824448
    330.3220000000     133.1986663570       5.4664851206     -58.8234539495     -64.2268209424
    330.3720000000     133.3473841803       5.4913607365     -58.7516897198     -64.1708359674
    330.4220000000     133.4957963343       5.5162785732     -58.6799013445     -64.1148275128
    330.4720000000     133.6439042857       5.5412385952     -58.6080887977     -64.0587955717
    330.5220000000     133.7917094894       5.5662407671     -58.5362520537     -64.0027401374
    330.5720000000     133.9392133893       5.5912850537     -58.4643910869     -63.9466612030
    330.6220000000     134.0864174175       5.6163714199     -58.3925058719     -63.8905587614
    330.6720000000     134.2333229953       5.6414998308     -58.3205963835     -63.8344328060
    330.7220000000     134.3799315326       5.6666702516     -58.2486625968     -63.7782833297
    330.7720000000     134.5262444287       5.6918826478     -58.1767044868     -63.7221103257
    330.8220000000     134.6722630718       5.7171369849     -58.1047220289     -63.6659137871
    330.8720000000     134.8179888396       5.7424332285     -58.0327151987     -63.6096937071
    330.9220000000     134.9634230992       5.7677713444     -57.9606839718     -63.5534500787
    330.9720000000     135.1085672072       5.7931512987     -57.8886283241     -63.4971828951
    331.0220000000     135.2534225097       5.8185730574     -57.8165482316     -63.4408921494
    331.0720000000     135.3979903428       5.8440365867     -57.7444436705     -63.3845778346
    331.1220000000     135.5422720325       5.8695418530     -57.6723146172     -63.3282399439
    331.1720000000     135.6862688945       5.8950888229     -57.6001610481     -63.2718784705
    331.2220000000     135.8299822348       5.9206774630     -57.5279829400     -63.2154934073
    331.2720000000     135.9734133497       5.9463077400     -57.4557802696     -63.1590847476
    331.3220000000     136.1165635256       5.9719796209     -57.3835530140     -63.1026524844
    331.3720000000     136.2594340393       5.9976930728     -57.3113011503     -63.0461966108
    331.4220000000     136.4020261583       6.0234480629     -57.2390246558     -62.9897171200
    331.4720000000     136.5443411406       6.0492445583     -57.1667235079     -62.9332140050
    331.5220000000     136.6863802348       6.0750825267     -57.0943976841     -62.8766872589
    331.5720000000     136.8281446806       6.1009619356     -57.0220471623     -62.8201368749
    331.6220000000     136.9696357084       6.1268827527     -56.9496719202     -62.7635628461
    331.6720000000     137.1108545394       6.1528449457     -56.8772719360     -62.7069651654
    331.7220000000     137.2518023864       6.1788484828     -56.8048471876     -62.6503438261
    331.7720000000     137.3924804530       6.2048933319     -56.7323976535     -62.5936988212
    331.8220000000     137.5328899342       6.2309794614     -56.6599233119     -62.5370301439
    331.8720000000     137.6730320162       6.2571068394     -56.5874241416     -62.4803377872
    331.9220000000     137.8129078770       6.2832754345     -56.5149001211     -62.4236217442
    331.9720000000     137.9525186858       6.3094852153     -56.4423512293     -62.3668820080
    332.0220000000     138.0918656036       6.3357361504     -56.3697774451     -62.3101185717
    332.0720000000     138.2309497831       6.3620282087     -56.2971787475     -62.2533314284
    332.1220000000     138.3697723687       6.3883613591     -56.2245551159     -62.1965205712
    332.1720000000     138.5083344968       6.4147355707     -56.1519065294     -62.1396859932
    332.2220000000     138.6466372958       6.4411508126     -56.0792329676     -62.0828276874
    332.2720000000     138.7846818859       6.4676070542     -56.0065344099     -62.0259456470
    332.3220000000     138.9224693796       6.4941042648     -55.9338108361     -61.9690398649
    332.3720000000     139.0600008817       6.5206424140     -55.8610622260     -61.9121103345
    332.4220000000     139.1972774889       6.5472214714     -55.7882885594     -61.8551570486
    332.4720000000     139.3343002908       6.5738414068     -55.7154898165     -61.7981800003
    332.5220000000     139.4710703689       6.6005021900     -55.6426659773     -61.7411791829
    332.5720000000     139.6075887975       6.6272037910     -55.5698170221     -61.6841545893
    332.6220000000     139.7438566434       6.6539461800     -55.4969429313     -61.6271062126
    332.6720000000     139.8798749661       6.6807293270     -55.4240436853     -61.5700340459
    332.7220000000     140.0156448177       6.7075532024     -55.3511192647     -61.5129380823
    332.7720000000     140.1511672432       6.7344177766     -55.2781696503     -61.4558183148
    332.8220000000     140.2864432804       6.7613230202     -55.2051948227     -61.3986747366
    332.8720000000     140.4214739601       6.7882689037     -55.1321947630     -61.3415073406
    332.9220000000     140.5562603060       6.8152553980     -55.0591694521     -61.2843161201
    332.9720000000     140.6908033348       6.8422824738     -54.9861188711     -61.2271010679
    333.0220000000     140.8251040567       6.8693501021     -54.9130430013     -61.1698621773
    333.0720000000     140.9591634747       6.8964582539     -54.8399418239     -61.1125994413
    333.1220000000     141.0929825851       6.9236069005     -54.7668153203     -61.0553128530
    333.1720000000     141.2265623778       6.9507960130     -54.6936634721     -60.9980024053
    333.2220000000     141.3599038358       6.9780255629     -54.6204862608     -60.9406680915
    333.2720000000     141.4930079357       7.0052955216     -54.5472836682     -60.8833099045
    333.3220000000     141.6258756476       7.0326058606     -54.4740556760     -60.8259278374
    333.3720000000     141.7585079350       7.0599565517     -54.4008022660     -60.7685218833
    333.4220000000     141.8909057554       7.0873475666     -54.3275234204     -60.7110920353
    333.4720000000     142.0230700596       7.1147788771     -54.2542191212     -60.6536382864
    333.5220000000     142.1550017923       7.1422504552     -54.1808893504     -60.5961606296
    333.5720000000     142.2867018921       7.1697622730     -54.1075340904     -60.5386590581
    333.6220000000     142.4181712914       7.1973143027     -54.0341533234     -60.4811335648
    333.6720000000     142.5494109164       7.2249065164     -53.9607470320     -60.4235841429
    333.7220000000     142.6804216875       7.2525388866     -53.8873151985     -60.3660107854
    333.7720000000     142.8112045190       7.2802113856     -53.8138578057     -60.3084134854
    333.8220000000     142.9417603192       7.3079239860     -53.7403748361     -60.2507922359
    333.8720000000     143.0720899907       7.3356766605     -53.6668662726     -60.1931470299
    333.9220000000     143.2021944303       7.3634693818     -53.5933320979     -60.1354778606
    333.9720000000     143.3320745289       7.3913021226     -53.5197722950     -60.0777847209
    334.0220000000     143.4617311718       7.4191748560     -53.4461868469     -60.0200676039
    334.0720000000     143.5911652387       7.4470875548     -53.3725757366     -59.9623265027
    334.1220000000     143.7203776034       7.4750401922     -53.2989389474     -59.9045614104
    334.1720000000     143.8493691346       7.5030327414     -53.2252764624     -59.8467723198
    334.2220000000     143.9781406952       7.5310651756     -53.1515882651     -59.7889592242
    334.2720000000     144.1066931428       7.5591374682     -53.0778743387     -59.7311221166
    334.3220000000     144.2350273293       7.5872495927     -53.0041346668     -59.6732609899
    334.3720000000     144.3631441017       7.6154015225     -52.9303692328     -59.6153758373
    334.4220000000     144.4910443013       7.6435932314     -52.8565780205     -59.5574666518
    334.4720000000     144.6187287644       7.6718246929     -52.7827610134     -59.4995334264
    334.5220000000     144.7461983218       7.7000958810     -52.7089181954     -59.4415761542
    334.5720000000     144.8734537995       7.7284067695     -52.6350495503     -59.3835948282
    334.6220000000     145.0004960181       7.7567573323     -52.5611550619     -59.3255894414
    334.6720000000     145.1273257932       7.7851475436     -52.4872347144     -59.2675599868
    334.7220000000     145.2539439354       7.8135773774     -52.4132884916     -59.2095064577
    334.7720000000     145.3803512502       7.8420468080     -52.3393163778     -59.1514288468
    334.8220000000     145.5065485383       7.8705558096     -52.2653183571     -59.0933271473
    334.8720000000     145.6325365953       7.8991043568     -52.1912944137     -59.0352013523
    334.9220000000     145.7583162122       7.9276924238     -52.1172445320     -58.9770514547
    334.9720000000     145.8838881749       7.9563199854     -52.0431686963     -58.9188774476
    335.0220000000     146.0092532646       7.9849870160     -51.9690668911     -58.8606793239
    335.0720000000     146.1344122580       8.0136934905     -51.8949391009     -58.8024570768
    335.1220000000     146.2593659268       8.0424393836     -51.8207853103     -58.7442106993
    335.1720000000     146.3841150381       8.0712246702     -51.7466055039     -58.6859401844
    335.2220000000     146.5086603545       8.1000493253     -51.6723996664     -58.6276455251
    335.2720000000     146.6330026338       8.1289133238     -51.5981677826     -58.5693267144
    335.3220000000     146.7571426296       8.1578166409     -51.5239098372     -58.5109837454
    335.3720000000     146.8810810906       8.1867592517     -51.4496258153     -58.4526166111
    335.4220000000     147.0048187613       8.2157411316     -51.3753157016     -58.3942253044
    335.4720000000     147.1283563816       8.2447622558     -51.3009794813     -58.3358098185
    335.5220000000     147.2516946873       8.2738225999     -51.2266171394     -58.2773701464
    335.5720000000     147.3748344094       8.3029221392     -51.1522286609     -58.2189062810
    335.6220000000     147.4977762750       8.3320608493     -51.0778140312     -58.1604182154
    335.6720000000     147.6205210066       8.3612387059     -51.0033732353     -58.1019059426
    335.7220000000     147.7430693226       8.3904556847     -50.9289062587     -58.0433694556
    335.7720000000     147.8654219372       8.4197117616     -50.8544130866     -57.9848087475
    335.8220000000     147.9875795604       8.4490069122     -50.7798937045     -57.9262238111
    335.8720000000     148.1095428980       8.4783411127     -50.7053480978     -57.8676146397
    335.9220000000     148.2313126517       8.5077143390     -50.6307762521     -57.8089812261
    335.9720000000     148.3528895192       8.5371265671     -50.5561781528     -57.7503235633
    336.0220000000     148.4742741941       8.5665777734     -50.4815537857     -57.6916416445
    336.0720000000     148.5954673659       8.5960679338     -50.4069031363     -57.6329354625
    336.1220000000     148.7164697203       8.6255970249     -50.3322261905     -57.5742050105
    336.1720000000     148.8372819390       8.6551650229     -50.2575229339     -57.5154502813
    336.2220000000     148.9579046995       8.6847719043     -50.1827933525     -57.4566712681
    336.2720000000     149.0783386760       8.7144176455     -50.1080374320     -57.3978679637
    336.3220000000     149.1985845382       8.7441022232     -50.0332551585     -57.3390403613
    336.3720000000     149.3186429524       8.7738256141     -49.9584465179     -57.2801884538
    336.4220000000     149.4385145809       8.8035877948     -49.8836114963     -57.2213122342
    336.4720000000     149.5582000825       8.8333887421     -49.8087500796     -57.1624116955
    336.5220000000     149.6777001120       8.8632284328     -49.7338622541     -57.1034868308
    336.5720000000     149.7970153205       8.8931068440     -49.6589480059     -57.0445376329
    336.6220000000     149.9161463556       8.9230239525     -49.5840073212     -56.9855640950
    336.6720000000     150.0350938612       8.9529797355     -49.5090401864     -56.9265662099
    336.7220000000     150.1538584774       8.9829741701     -49.4340465876     -56.8675439708
    336.7720000000     150.2724408410       9.0130072333     -49.3590265114     -56.8084973706
    336.8220000000     150.3908415851       9.0430789026     -49.2839799440     -56.7494264022
    336.8720000000     150.5090613391       9.0731891552     -49.2089068719     -56.6903310587
    336.9220000000     150.6271007293       9.1033379685     -49.1338072817     -56.6312113331
    336.9720000000     150.7449603781       9.1335253200     -49.0586811599     -56.5720672184
    337.0220000000     150.8626409048       9.1637511871     -48.9835284930     -56.5128987075
    337.0720000000     150.9801429250       9.1940155475     -48.9083492677     -56.4537057934
    337.1220000000     151.0974670509       9.2243183788     -48.8331434707     -56.3944884691
    337.1720000000     151.2146138917       9.2546596586     -48.7579110887     -56.3352467276
    337.2220000000     151.3315840529       9.2850393648     -48.6826521084     -56.2759805620
    337.2720000000     151.4483781367       9.3154574752     -48.6073665166     -56.2166899651
    337.3220000000     151.5649967421       9.3459139676     -48.5320543002     -56.1573749299
    337.3720000000     151.6814404649       9.3764088201     -48.4567154461     -56.0980354495
    337.4220000000     151.7977098975       9.4069420107     -48.3813499412     -56.0386715168
    337.4720000000     151.9138056292       9.4375135173     -48.3059577724     -55.9792831248
    337.5220000000     152.0297282460       9.4681233183     -48.2305389267     -55.9198702665
    337.5720000000     152.1454783308       9.4987713916     -48.1550933913     -55.8604329348
    337.6220000000     152.2610564634       9.5294577157     -48.0796211532     -55.8009711227
    337.6720000000     152.3764632203       9.5601822689     -48.0041221994     -55.7414848232
    337.7220000000     152.4916991751       9.5909450294     -47.9285965173     -55.6819740293
    337.7720000000     152.6067648982       9.6217459758     -47.8530440939     -55.6224387340
