M[M_sun], R[km], Lambda[1], P_c[MeV/fm^3]
0.24162608310117684 15.618624761441886 2160409.4995731 3.56783057247785
0.2522336439612403 15.314249461028167 1768295.6531411018 3.7593247149254867
0.263135847099881 15.046121165387667 1454453.8847078336 3.9581795996380253
0.27433642269517045 14.80900477888723 1201815.174929917 4.164662300378819
0.28583378280964356 14.598837789257933 977786.8459645105 4.379054067084187
0.29762987657568596 14.411994027148719 830762.7097707946 4.601627458144096
0.3097191122835305 14.24587722669848 694653.3158975401 4.832669377614082
0.3221095207837601 14.097632644869952 582816.7204759896 5.072498892917677
0.3347979357384091 13.965346825593993 490572.58228177286 5.321421573111861
0.3477872350665141 13.847175175201533 414236.72443019395 5.579762459306568
0.3610745528997345 13.741555866214997 350750.370179025 5.847881882438359
0.3746640496843951 13.647044784356023 293647.08170291927 6.126125401899012
0.38855466764548957 13.562606125449696 250112.6244873715 6.414843514385869
0.40274800867585636 13.487178571012683 216351.88136207982 6.714442459481845
0.41724217024760285 13.419829446408638 185054.5802848949 7.025319590706913
0.4320387468257972 13.359790630723788 158635.57955460367 7.347888870627812
0.44713980364330774 13.306322267942965 136280.2305496886 7.682581539046584
0.46254035987265535 13.258858538920432 117317.71610547067 8.029846814922792
0.4782447856940052 13.216795422463884 100101.58407595725 8.390152633970875
0.4942496110408035 13.179651897042666 87441.20283646153 8.763986424070925
0.5105569951758556 13.146982779660647 75686.27399058448 9.151855920860116
0.527162935141809 13.118357388100241 65631.5834526676 9.55429002613326
0.5440687564138824 13.093438538147195 57003.60538149592 9.971839711973685
0.5612725375669422 13.071896487149958 49589.08654892113 10.405078973865448
0.5787712261166992 13.053417463636897 42819.66822594515 10.854586049750822
0.5965657044782074 13.03772442655683 37698.49093707282 11.320987429118825
0.6146520063796547 13.024574070537147 32943.49493450245 11.804944279485298
0.6330268625579574 13.013744927689162 28822.732406644198 12.307133559385518
0.6516892598160771 13.005033033848258 25253.924319636597 12.828260943563738
0.6706359680420203 12.99818687167561 22155.27474575246 13.369058308045197
0.6898622597819909 12.99308355763295 19463.35706858528 13.930251122269299
0.70936444772139 12.98954113643874 17116.68321050869 14.512682389398886
0.7291400226285252 12.987409343623261 15073.107412611138 15.117187459115412
0.7491808878032785 12.986538848604923 13285.82462102841 15.744638093381495
0.769486039903446 12.986781030523922 11725.80688422926 16.39594431254288
0.7900467690492007 12.98801888134526 10359.890802607712 17.072009183618388
0.8108618910472443 12.990144036875503 9162.813355240987 17.773869859712235
0.8319201831361059 12.993037558811519 8113.851801229597 18.502567621905044
0.8532170769000758 12.99659451847177 7190.998925108755 19.259187692696216
0.8747455595918309 13.000704649444994 6379.934385344574 20.04486502993524
0.8964969384253052 13.005312423089036 5666.046804854933 20.86078713151126
0.9184643243049984 13.010281603828956 5036.482672578248 21.70819705062408
0.9406391180002471 13.015573854239634 4481.359224053678 22.58839663953373
0.9630115020439546 13.021063690576243 3991.229345872294 23.502750041067717
0.9855732843803867 13.02670612441385 3558.294622698094 24.45268744865506
1.008312107113136 13.032426640503902 3175.0303128564346 25.439709157250654
1.0312190056177584 13.038149350951068 2835.413129932505 26.46538992923655
1.0542845854718925 13.043792559453914 2534.3085648341826 27.531383701249187
1.0774946765904716 13.04930969859338 2267.445395841672 28.63942865990378
1.1008371445216685 13.054640057902738 2030.0791594286195 29.791352716586545
1.124302054849022 13.059712996930031 1819.3458748457228 30.989079413891353
1.147874648094845 13.064482749993068 1631.9177586648173 32.23458211021069
1.1715414335425154 13.068887570235528 1465.033281555592 33.52995332244154
1.1952887279653617 13.072876333210726 1316.1868843220961 34.877508292403995
1.2191006940472577 13.076404841264806 1183.5480181597882 36.27947834280078
1.2429636946452751 13.079400274189917 1065.1193956362738 37.73841621519245
1.2668621107988294 13.081837885973412 959.2992949992178 39.2568341239563
1.2907782528474019 13.08365143766858 864.7020326642893 40.837573761108864
1.3146971094766609 13.0848099450482 780.066561117271 42.48338506732809
1.3386015977832457 13.085255094042655 704.290808249884 44.19738300091941
1.362474036200358 13.084948610246274 636.4097484626443 45.98278684402382
1.3862954810816417 13.083852359022433 575.5179369303886 47.842972043427885
1.4100472795901566 13.081928298492986 520.8538934521193 49.78151445071479
1.4337123251385204 13.079124887176434 471.78621485871037 51.80220550338379
1.4572706372047461 13.075411575034469 427.6576082792417 53.909068665630755
1.4807025000410443 13.070745632045082 387.99458081695747 56.10631958181116
1.5039883986139033 13.065093653477103 352.28505594788146 58.39839477083404
1.527105951486459 13.058413770421403 320.1179649047107 60.790196930505125
1.5500392765515447 13.050672942616307 291.1352680217836 63.28658800181293
1.5727621993911287 13.041841534369311 264.9954588800962 65.89304226269579
1.5952541731817338 13.031878004670524 241.38819141343996 68.61522658848274
1.6174959911018192 13.020756629989277 220.07315542720232 71.45915019986822
1.6394634811562354 13.008442997368368 200.81179124700637 74.43122654784207
1.6611374604492917 12.994903647450226 183.3926717741578 77.53830638547247
1.6824917047130616 12.98011404410251 167.60875496004175 80.78765222526235
1.7035068137570255 12.964040274862736 153.3088052478814 84.18691326423662
1.7241591864230583 12.94665440679715 140.35849923962869 87.74443586750593
1.7444267630029107 12.92793148369995 128.61242055109477 91.46899870231206
1.7642860295690639 12.90784012017702 117.95393419410406 95.3699499394102
1.78371336401607 12.886357282090811 108.27772517634368 99.45732262563692
1.8026896156612 12.863459581241523 99.48017936600029 103.74189346144236
1.8211861896618973 12.839118955360725 91.47557177840518 108.23505667358546
1.8391843238661287 12.813316705323562 84.19405236580204 112.94919019985284
1.8566613112819275 12.786029254213869 77.5690515008742 117.89736219785858
1.8735930354428814 12.757239001087447 71.51911709730669 123.09367113408393
1.889957985733018 12.726919092791862 66.01519699882226 128.55330379233433
1.905733627657349 12.69505538815104 60.988020630170936 134.29264686805803
1.9208974958953298 12.661633447046253 56.3980780643709 140.32900165584383
1.9354316137253667 12.626637095695207 52.20846831537733 146.68133245973107
1.9493101373304595 12.590045284310012 48.37738753302836 153.36989260366033
1.9625142683440953 12.5518514976057 44.87153878937367 160.41649822617424
1.9750232995674502 12.512044976770406 41.66378405929491 167.84483735164574
1.9868171036348927 12.470612340595002 38.727342725522995 175.6803662482893
1.9978762786196886 12.427546078955988 36.03662461504466 183.950672621315
2.008181868723326 12.38283594350936 33.57040204337832 192.6855331624314
2.0177158025832216 12.336486630924846 31.308145289030385 201.91733385909677
2.0264597355255134 12.288490135883178 29.231196003589552 211.6810867829145
